onset	duration	partner (1=human,2=computer)	trial type	event type
5.031486	0	2	11	1
14.544592	0	2	11	2
15.394876	0	2	11	3
16.044210	0	2	11	4
17.826857	0	2	11	5
18.842913	0	2	11	6
19.359391	0	2	7	1
23.624480	0	2	7	2
24.274706	0	2	7	3
25.090822	0	2	7	4
26.706851	0	2	7	5
27.722957	0	2	7	6
28.239411	0	2	5	1
41.251234	0	2	5	2
42.021475	0	2	5	3
42.634275	0	2	5	4
44.450247	0	2	5	5
45.466312	0	2	5	6
45.982684	0	2	15	1
51.247507	0	2	15	2
51.747699	0	2	15	3
52.297290	0	2	15	4
54.179909	0	2	15	5
55.195810	0	2	15	6
55.712419	0	2	14	1
74.222225	0	2	14	2
74.802464	0	2	14	3
75.588591	0	2	14	4
77.237944	0	2	14	5
78.254035	0	2	14	6
78.770536	0	2	16	1
82.285874	0	2	16	2
82.886121	0	2	16	3
83.552323	0	2	16	4
85.318311	0	2	16	5
86.334161	0	2	16	6
86.850854	0	2	4	1
89.866371	0	2	4	2
90.416574	0	2	4	3
91.049487	0	2	4	4
92.848797	0	2	4	5
93.864692	0	2	4	6
94.381258	0	2	3	1
101.395323	0	2	3	2
102.495555	0	2	3	3
103.078321	0	2	3	4
104.927616	0	2	3	5
105.943597	0	2	3	6
106.460182	0	2	12	1
113.474196	0	2	12	2
114.054414	0	2	12	3
114.590742	0	2	12	4
116.490025	0	2	12	5
117.506072	0	2	12	6
118.022515	0	2	2	1
123.287249	0	2	2	2
123.937488	0	2	2	3
124.403495	0	2	2	4
126.369424	0	2	2	5
127.385671	0	2	2	6
127.902187	0	2	1	1
140.913804	0	2	1	2
141.683951	0	2	1	3
142.163729	0	2	1	4
144.112995	0	2	1	5
145.129072	0	2	1	6
145.645525	0	2	10	1
148.661095	0	2	10	2
149.511340	0	2	10	3
150.327379	0	2	10	4
151.943409	0	2	10	5
152.959482	0	2	10	6
153.475941	0	2	6	1
157.741031	0	2	6	2
158.291264	0	2	6	3
158.857402	0	2	6	4
160.723359	0	2	6	5
161.739530	0	2	6	6
162.255976	0	2	9	1
165.771154	0	2	9	2
166.371254	0	2	9	3
166.954277	0	2	9	4
168.803573	0	2	9	5
169.819837	0	2	9	6
170.336298	0	2	8	1
179.849463	0	2	8	2
180.349682	0	2	8	3
181.015864	0	2	8	4
182.781850	0	2	8	5
183.797922	0	2	8	6
184.314288	0	2	13	1
202.824149	0	2	13	2
203.924417	0	2	13	3
204.523710	0	2	13	4
206.356343	0	2	13	5
207.372473	0	2	13	6
213.903363	0	1	13	1
220.917413	0	1	13	2
222.017730	0	1	13	3
222.583679	0	1	13	4
224.449636	0	1	13	5
225.465681	0	1	13	6
225.981971	0	1	10	1
231.246871	0	1	10	2
231.747088	0	1	10	3
232.246692	0	1	10	4
234.179295	0	1	10	5
235.195409	0	1	10	6
235.711857	0	1	11	1
238.727416	0	1	11	2
239.327653	0	1	11	3
239.877205	0	1	11	4
241.759824	0	1	11	5
242.775887	0	1	11	6
243.292322	0	1	5	1
246.807658	0	1	5	2
247.657900	0	1	5	3
248.590561	0	1	5	4
250.089959	0	1	5	5
251.106101	0	1	5	6
251.622584	0	1	3	1
270.132349	0	1	3	2
270.712577	0	1	3	3
271.298790	0	1	3	4
273.148086	0	1	3	5
274.164041	0	1	3	6
274.680610	0	1	4	1
284.193740	0	1	4	2
284.844002	0	1	4	3
285.410160	0	1	4	4
287.276115	0	1	4	5
288.292198	0	1	4	6
288.808652	0	1	16	1
293.073740	0	1	16	2
293.623994	0	1	16	3
294.156892	0	1	16	4
296.056172	0	1	16	5
297.072245	0	1	16	6
297.588533	0	1	7	1
310.600540	0	1	7	2
311.370813	0	1	7	3
312.216851	0	1	7	4
313.799554	0	1	7	5
314.815639	0	1	7	6
315.332105	0	1	9	1
322.346173	0	1	9	2
323.196456	0	1	9	3
323.845838	0	1	9	4
325.628484	0	1	9	5
326.644554	0	1	9	6
327.161006	0	1	1	1
330.676417	0	1	1	2
331.776617	0	1	1	3
332.459280	0	1	1	4
334.208601	0	1	1	5
335.224648	0	1	1	6
335.741108	0	1	12	1
341.005698	0	1	12	2
341.655886	0	1	12	3
342.188908	0	1	12	4
344.088189	0	1	12	5
345.104293	0	1	12	6
345.620767	0	1	2	1
358.632525	0	1	2	2
359.182784	0	1	2	3
359.732420	0	1	2	4
361.615036	0	1	2	5
362.631061	0	1	2	6
363.147579	0	1	14	1
366.163101	0	1	14	2
366.933382	0	1	14	3
367.529295	0	1	14	4
369.361928	0	1	14	5
370.378165	0	1	14	6
370.894644	0	1	15	1
375.159737	0	1	15	2
375.740012	0	1	15	3
376.242862	0	1	15	4
378.175467	0	1	15	5
379.191576	0	1	15	6
379.708041	0	1	8	1
389.221146	0	1	8	2
389.721378	0	1	8	3
390.354261	0	1	8	4
392.153570	0	1	8	5
393.169652	0	1	8	6
393.686099	0	1	6	1
412.195894	0	1	6	2
412.796171	0	1	6	3
413.512303	0	1	6	4
415.228304	0	1	6	5
416.244329	0	1	6	6
