onset	duration	partner (1=human,2=computer)	trial type	event type
5.031492	0	2	9	1
8.546907	0	2	9	2
9.097167	0	2	9	3
9.579975	0	2	9	4
11.529133	0	2	9	5
12.545393	0	2	9	6
13.061849	0	2	11	1
17.326986	0	2	11	2
17.977219	0	2	11	3
18.926999	0	2	11	4
20.409101	0	2	11	5
21.425459	0	2	11	6
21.941941	0	2	15	1
28.956022	0	2	15	2
29.806250	0	2	15	3
30.372318	0	2	15	4
32.238063	0	2	15	5
33.254212	0	2	15	6
33.770889	0	2	3	1
43.284069	0	2	3	2
43.884300	0	2	3	3
44.417047	0	2	3	4
46.316104	0	2	3	5
47.332583	0	2	3	6
47.849034	0	2	14	1
66.358940	0	2	14	2
66.859140	0	2	14	3
67.491982	0	2	14	4
69.291089	0	2	14	5
70.307465	0	2	14	6
70.823924	0	2	2	1
76.088679	0	2	2	2
76.858925	0	2	2	3
77.404961	0	2	2	4
79.287367	0	2	2	5
80.303783	0	2	2	6
80.820230	0	2	6	1
83.835820	0	2	6	2
84.416055	0	2	6	3
85.535286	0	2	6	4
86.851250	0	2	6	5
87.867655	0	2	6	6
88.384109	0	2	4	1
101.396004	0	2	4	2
102.496244	0	2	4	3
103.012229	0	2	4	4
104.927955	0	2	4	5
105.944289	0	2	4	6
106.460786	0	2	1	1
113.474913	0	2	1	2
114.325171	0	2	1	3
114.757724	0	2	1	4
116.756800	0	2	1	5
117.773311	0	2	1	6
118.289796	0	2	10	1
127.802970	0	2	10	2
128.353181	0	2	10	3
128.969321	0	2	10	4
130.785088	0	2	10	5
131.801472	0	2	10	6
132.317943	0	2	12	1
135.333508	0	2	12	2
135.833757	0	2	12	3
136.416604	0	2	12	4
138.265690	0	2	12	5
139.282051	0	2	12	6
139.798514	0	2	16	1
143.313902	0	2	16	2
144.414153	0	2	16	3
144.930119	0	2	16	4
146.845821	0	2	16	5
147.862227	0	2	16	6
148.378677	0	2	8	1
153.643358	0	2	8	2
154.413581	0	2	8	3
154.943425	0	2	8	4
156.842176	0	2	8	5
157.858543	0	2	8	6
158.375010	0	2	13	1
171.386914	0	2	13	2
172.037158	0	2	13	3
172.586624	0	2	13	4
174.469034	0	2	13	5
175.485380	0	2	13	6
176.001871	0	2	7	1
194.511724	0	2	7	2
195.091983	0	2	7	3
195.661948	0	2	7	4
197.527198	0	2	7	5
198.543562	0	2	7	6
199.060013	0	2	5	1
203.325133	0	2	5	2
203.925360	0	2	5	3
204.541502	0	2	5	4
206.357268	0	2	5	5
207.373601	0	2	5	6
213.904580	0	1	4	1
218.169671	0	1	4	2
219.019981	0	1	4	3
219.602606	0	1	4	4
221.451692	0	1	4	5
222.468083	0	1	4	6
222.984563	0	1	7	1
226.499955	0	1	7	2
227.050204	0	1	7	3
227.583027	0	1	7	4
229.482092	0	1	7	5
230.498465	0	1	7	6
231.014955	0	1	5	1
236.279687	0	1	5	2
236.779909	0	1	5	3
237.379409	0	1	5	4
239.211835	0	1	5	5
240.228211	0	1	5	6
240.744665	0	1	14	1
250.257854	0	1	14	2
250.838108	0	1	14	3
251.340944	0	1	14	4
253.273329	0	1	14	5
254.289700	0	1	14	6
254.806158	0	1	3	1
257.821735	0	1	3	2
258.921991	0	1	3	3
259.504603	0	1	3	4
261.353683	0	1	3	5
262.370099	0	1	3	6
262.886539	0	1	9	1
269.900636	0	1	9	2
270.550856	0	1	9	3
271.800062	0	1	9	4
272.982743	0	1	9	5
273.999116	0	1	9	6
274.515577	0	1	15	1
287.527483	0	1	15	2
288.297767	0	1	15	3
288.827144	0	1	15	4
290.726212	0	1	15	5
291.742572	0	1	15	6
292.259028	0	1	10	1
310.768933	0	1	10	2
311.369216	0	1	10	3
311.935348	0	1	10	4
313.801093	0	1	10	5
314.817423	0	1	10	6
315.333850	0	1	13	1
318.349469	0	1	13	2
318.849694	0	1	13	3
319.332583	0	1	13	4
321.281628	0	1	13	5
322.297997	0	1	13	6
322.814457	0	1	16	1
328.079060	0	1	16	2
328.849237	0	1	16	3
329.428858	0	1	16	4
331.277944	0	1	16	5
332.294317	0	1	16	6
332.810777	0	1	1	1
336.326143	0	1	1	2
336.926393	0	1	1	3
337.442568	0	1	1	4
339.358292	0	1	1	5
340.374663	0	1	1	6
340.891202	0	1	6	1
345.156243	0	1	6	2
345.706500	0	1	6	3
346.189318	0	1	6	4
348.138363	0	1	6	5
349.154759	0	1	6	6
349.671221	0	1	11	1
362.683118	0	1	11	2
363.783396	0	1	11	3
364.682533	0	1	11	4
366.215081	0	1	11	5
367.231444	0	1	11	6
367.747910	0	1	8	1
377.261094	0	1	8	2
377.911357	0	1	8	3
378.560771	0	1	8	4
380.343219	0	1	8	5
381.359577	0	1	8	6
381.876029	0	1	12	1
388.890127	0	1	12	2
389.470380	0	1	12	3
389.989875	0	1	12	4
391.905600	0	1	12	5
392.922030	0	1	12	6
393.438436	0	1	2	1
411.948329	0	1	2	2
412.798599	0	1	2	3
413.364685	0	1	2	4
415.230430	0	1	2	5
416.246739	0	1	2	6
