onset	duration	partner (1=human,2=computer)	trial type	event type
5.033139	0	2	6	1
8.049780	0	2	6	2
8.550040	0	2	6	3
10.033257	0	2	6	4
10.983083	0	2	6	5
11.999663	0	2	6	6
12.516264	0	2	5	1
16.782865	0	2	5	2
17.363069	0	2	5	3
18.599648	0	2	5	4
19.799470	0	2	5	5
20.816059	0	2	5	6
21.332713	0	2	13	1
34.349024	0	2	13	2
34.899227	0	2	13	3
36.515826	0	2	13	4
37.332323	0	2	13	5
38.348882	0	2	13	6
38.865299	0	2	12	1
48.381928	0	2	12	2
49.152121	0	2	12	3
49.865402	0	2	12	4
51.581885	0	2	12	5
52.598468	0	2	12	6
53.115104	0	2	2	1
58.381485	0	2	2	2
59.481739	0	2	2	3
60.748433	0	2	2	4
61.914922	0	2	2	5
62.931526	0	2	2	6
63.448146	0	2	11	1
70.464649	0	2	11	2
71.064889	0	2	11	3
71.948502	0	2	11	4
73.497924	0	2	11	5
74.514478	0	2	11	6
75.031161	0	2	3	1
93.547292	0	2	3	2
94.197490	0	2	3	3
95.464089	0	2	3	4
96.630580	0	2	3	5
97.647168	0	2	3	6
98.163808	0	2	4	1
101.680395	0	2	4	2
102.530608	0	2	4	3
103.863847	0	2	4	4
104.963672	0	2	4	5
105.980259	0	2	4	6
106.496896	0	2	9	1
110.763459	0	2	9	2
111.343701	0	2	9	3
112.430251	0	2	9	4
113.780074	0	2	9	5
114.796679	0	2	9	6
115.313319	0	2	14	1
133.829463	0	2	14	2
134.929721	0	2	14	3
136.612947	0	2	14	4
137.362735	0	2	14	5
138.379325	0	2	14	6
138.895959	0	2	1	1
142.412555	0	2	1	2
142.962739	0	2	1	3
143.879242	0	2	1	4
145.395729	0	2	1	5
146.412419	0	2	1	6
146.929061	0	2	10	1
149.945708	0	2	10	2
150.795927	0	2	10	3
151.979125	0	2	10	4
153.228947	0	2	10	5
154.245536	0	2	10	6
154.762167	0	2	15	1
160.028679	0	2	15	2
160.628932	0	2	15	3
161.895514	0	2	15	4
163.062004	0	2	15	5
164.078583	0	2	15	6
164.595225	0	2	7	1
174.111649	0	2	7	2
174.881885	0	2	7	3
176.545109	0	2	7	4
177.311600	0	2	7	5
178.328174	0	2	7	6
178.844831	0	2	16	1
185.861307	0	2	16	2
186.361528	0	2	16	3
187.811435	0	2	16	4
188.794594	0	2	16	5
189.811185	0	2	16	6
190.327811	0	2	8	1
203.344130	0	2	8	2
203.994398	0	2	8	3
205.577587	0	2	8	4
206.427415	0	2	8	5
207.444004	0	2	8	6
213.977137	0	1	15	1
232.493293	0	1	15	2
233.043591	0	1	15	3
234.476768	0	1	15	4
235.476594	0	1	15	5
236.493172	0	1	15	6
237.009678	0	1	2	1
244.026273	0	1	2	2
244.606527	0	1	2	3
245.543085	0	1	2	4
247.042907	0	1	2	5
248.059484	0	1	2	6
248.576121	0	1	4	1
251.592597	0	1	4	2
252.692806	0	1	4	3
254.176165	0	1	4	4
255.125989	0	1	4	5
256.142561	0	1	4	6
256.659232	0	1	5	1
260.925571	0	1	5	2
261.775764	0	1	5	3
263.609220	0	1	5	4
264.209041	0	1	5	5
265.225660	0	1	5	6
265.742301	0	1	16	1
275.258716	0	1	16	2
275.758942	0	1	16	3
277.442115	0	1	16	4
278.191944	0	1	16	5
279.208587	0	1	16	6
279.725233	0	1	13	1
283.241815	0	1	13	2
283.842033	0	1	13	3
285.608605	0	1	13	4
286.275101	0	1	13	5
287.291713	0	1	13	6
287.808338	0	1	3	1
293.074848	0	1	3	2
293.725120	0	1	3	3
295.158561	0	1	3	4
296.158130	0	1	3	5
297.174737	0	1	3	6
297.691374	0	1	9	1
310.707676	0	1	9	2
311.477946	0	1	9	3
312.857815	0	1	9	4
313.907642	0	1	9	5
314.924091	0	1	9	6
315.440865	0	1	10	1
322.457294	0	1	10	2
323.007511	0	1	10	3
324.357482	0	1	10	4
325.440639	0	1	10	5
326.457201	0	1	10	6
326.973867	0	1	14	1
330.490417	0	1	14	2
330.990643	0	1	14	3
332.573929	0	1	14	4
333.423755	0	1	14	5
334.440119	0	1	14	6
334.956970	0	1	7	1
344.473147	0	1	7	2
345.573344	0	1	7	3
347.040163	0	1	7	4
348.006656	0	1	7	5
349.023231	0	1	7	6
349.539860	0	1	8	1
352.556464	0	1	8	2
353.406728	0	1	8	3
355.089940	0	1	8	4
355.839768	0	1	8	5
356.856344	0	1	8	6
357.372984	0	1	1	1
370.389306	0	1	1	2
370.969544	0	1	1	3
371.639428	0	1	1	4
373.405913	0	1	1	5
374.422499	0	1	1	6
374.939238	0	1	12	1
380.205695	0	1	12	2
380.855970	0	1	12	3
381.872539	0	1	12	4
383.288986	0	1	12	5
384.305547	0	1	12	6
384.821993	0	1	6	1
403.338349	0	1	6	2
403.938594	0	1	6	3
404.971810	0	1	6	4
406.371632	0	1	6	5
407.388220	0	1	6	6
407.904842	0	1	11	1
412.171414	0	1	11	2
412.941688	0	1	11	3
414.271527	0	1	11	4
415.371355	0	1	11	5
416.387963	0	1	11	6
