onset	duration	partner (1=human,2=computer)	trial type	event type
5.031534	0	1	16	1
12.045598	0	1	16	2
12.595819	0	1	16	3
14.561526	0	1	16	4
15.027845	0	1	16	5
16.044155	0	1	16	6
16.560353	0	1	2	1
26.073726	0	1	2	2
26.673962	0	1	2	3
27.973203	0	1	2	4
29.105943	0	1	2	5
30.122003	0	1	2	6
30.638710	0	1	9	1
49.148511	0	1	9	2
49.918757	0	1	9	3
51.597779	0	1	9	4
52.347324	0	1	9	5
53.363631	0	1	9	6
53.879864	0	1	4	1
57.395456	0	1	4	2
58.495700	0	1	4	3
59.594813	0	1	4	4
60.927480	0	1	4	5
61.943727	0	1	4	6
62.460036	0	1	15	1
65.475766	0	1	15	2
66.125976	0	1	15	3
67.958341	0	1	15	4
68.557943	0	1	15	5
69.574293	0	1	15	6
70.090718	0	1	12	1
75.355484	0	1	12	2
76.205734	0	1	12	3
77.638127	0	1	12	4
78.637581	0	1	12	5
79.653871	0	1	12	6
80.170338	0	1	13	1
84.435401	0	1	13	2
85.015631	0	1	13	3
87.001339	0	1	13	4
87.450996	0	1	13	5
88.467288	0	1	13	6
88.983528	0	1	3	1
101.995580	0	1	3	2
102.495818	0	1	3	3
104.361338	0	1	3	4
104.927632	0	1	3	5
105.944116	0	1	3	6
106.460570	0	1	14	1
109.476147	0	1	14	2
109.976347	0	1	14	3
111.708840	0	1	14	4
112.408407	0	1	14	5
113.424647	0	1	14	6
113.940940	0	1	1	1
120.955236	0	1	1	2
121.725488	0	1	1	3
123.071428	0	1	1	4
124.153824	0	1	1	5
125.170338	0	1	1	6
125.686776	0	1	11	1
144.196572	0	1	11	2
144.746776	0	1	11	3
146.295957	0	1	11	4
147.178788	0	1	11	5
148.195071	0	1	11	6
148.711529	0	1	10	1
152.226982	0	1	10	2
152.877235	0	1	10	3
154.709551	0	1	10	4
155.309156	0	1	10	5
156.325434	0	1	10	6
156.841889	0	1	5	1
166.355050	0	1	5	2
166.955283	0	1	5	3
168.870932	0	1	5	4
169.387233	0	1	5	5
170.403549	0	1	5	6
170.920010	0	1	8	1
176.184742	0	1	8	2
176.764965	0	1	8	3
178.683989	0	1	8	4
179.200286	0	1	8	5
180.216582	0	1	8	6
180.732974	0	1	7	1
193.744862	0	1	7	2
194.595128	0	1	7	3
196.460702	0	1	7	4
197.026981	0	1	7	5
198.043302	0	1	7	6
198.559763	0	1	6	1
202.824846	0	1	6	2
203.925104	0	1	6	3
206.356920	0	1	6	5
207.373143	0	1	6	6
213.904054	0	2	1	1
220.918005	0	2	1	2
221.768234	0	2	1	3
222.467715	0	2	1	4
224.200230	0	2	1	5
225.216579	0	2	1	6
225.733008	0	2	12	1
235.245974	0	2	12	2
236.346149	0	2	12	3
237.445554	0	2	12	4
238.778203	0	2	12	5
239.794507	0	2	12	6
240.310947	0	2	3	1
253.322832	0	2	3	2
253.973067	0	2	3	3
255.688773	0	2	3	4
256.404999	0	2	3	5
257.421253	0	2	3	6
257.937548	0	2	7	1
262.202759	0	2	7	2
262.752954	0	2	7	3
264.418804	0	2	7	4
265.185010	0	2	7	5
266.201334	0	2	7	6
266.717820	0	2	15	1
269.733363	0	2	15	2
270.313616	0	2	15	3
271.899451	0	2	15	4
272.748963	0	2	15	5
273.765247	0	2	15	6
274.281687	0	2	11	1
292.791484	0	2	11	2
293.291710	0	2	11	3
294.724098	0	2	11	4
295.723557	0	2	11	5
296.740064	0	2	11	6
297.256454	0	2	6	1
302.521231	0	2	6	2
303.291498	0	2	6	3
305.087146	0	2	6	4
305.720070	0	2	6	5
306.736315	0	2	6	6
307.252775	0	2	4	1
310.767992	0	2	4	2
311.368178	0	2	4	3
312.967519	0	2	4	4
313.800371	0	2	4	5
314.816444	0	2	4	6
315.333103	0	2	8	1
328.344986	0	2	8	2
328.845266	0	2	8	3
330.694333	0	2	8	4
331.277275	0	2	8	5
332.293525	0	2	8	6
332.809981	0	2	14	1
337.074862	0	2	14	2
337.625043	0	2	14	3
339.291105	0	2	14	4
340.057409	0	2	14	5
341.073440	0	2	14	6
341.590018	0	2	13	1
348.604107	0	2	13	2
349.254361	0	2	13	3
351.120021	0	2	13	4
351.686298	0	2	13	5
352.702378	0	2	13	6
353.219084	0	2	5	1
356.234618	0	2	5	2
356.814856	0	2	5	3
358.767213	0	2	5	4
359.250194	0	2	5	5
360.266281	0	2	5	6
360.782871	0	2	16	1
364.298340	0	2	16	2
365.068590	0	2	16	3
366.864189	0	2	16	4
367.497115	0	2	16	5
368.513218	0	2	16	6
369.029829	0	2	10	1
374.294599	0	2	10	2
374.894876	0	2	10	3
376.360660	0	2	10	4
377.326795	0	2	10	5
378.343139	0	2	10	6
378.859571	0	2	2	1
397.369384	0	2	2	2
398.219661	0	2	2	3
399.618736	0	2	2	4
400.651514	0	2	2	5
401.667760	0	2	2	6
402.184194	0	2	9	1
411.697409	0	2	9	2
412.797683	0	2	9	3
414.046721	0	2	9	4
415.229443	0	2	9	5
416.245722	0	2	9	6
