onset	duration	partner (1=human,2=computer)	trial type	event type
5.031716	0	1	6	1
23.541651	0	1	6	2
24.091910	0	1	6	3
24.524789	0	1	6	4
26.523940	0	1	6	5
27.540176	0	1	6	6
28.056612	0	1	5	1
35.070734	0	1	5	2
35.650925	0	1	5	3
36.070444	0	1	5	4
38.086123	0	1	5	5
39.102591	0	1	5	6
39.619047	0	1	13	1
42.634560	0	1	13	2
43.734767	0	1	13	3
44.917310	0	1	13	4
46.166712	0	1	13	5
47.182918	0	1	13	6
47.699442	0	1	12	1
51.964432	0	1	12	2
52.814627	0	1	12	3
53.264201	0	1	12	4
55.246687	0	1	12	5
56.262981	0	1	12	6
56.779440	0	1	2	1
66.292660	0	1	2	2
66.792869	0	1	2	3
67.175840	0	1	2	4
69.224968	0	1	2	5
70.241217	0	1	2	6
70.757667	0	1	11	1
74.273066	0	1	11	2
74.873264	0	1	11	3
75.272874	0	1	11	4
77.305342	0	1	11	5
78.321592	0	1	11	6
78.837836	0	1	3	1
84.102813	0	1	3	2
84.753064	0	1	3	3
85.135954	0	1	3	4
87.185084	0	1	3	5
88.201312	0	1	3	6
88.717777	0	1	4	1
101.729621	0	1	4	2
102.499787	0	1	4	3
103.062737	0	1	4	4
104.928595	0	1	4	5
105.944843	0	1	4	6
106.461290	0	1	9	1
113.475408	0	1	9	2
114.025563	0	1	9	3
114.475236	0	1	9	4
116.457722	0	1	9	5
117.473783	0	1	9	6
117.990363	0	1	14	1
121.505820	0	1	14	2
122.006029	0	1	14	3
122.522271	0	1	14	4
124.438110	0	1	14	5
125.454158	0	1	14	6
125.970774	0	1	1	1
135.484037	0	1	1	2
136.584223	0	1	1	3
137.216924	0	1	1	4
139.016140	0	1	1	5
140.032372	0	1	1	6
140.548828	0	1	10	1
143.564423	0	1	10	2
144.414671	0	1	10	3
144.947428	0	1	10	4
146.846611	0	1	10	5
147.862805	0	1	10	6
148.379224	0	1	15	1
161.391240	0	1	15	2
161.971504	0	1	15	3
162.757596	0	1	15	4
164.406855	0	1	15	5
165.423072	0	1	15	6
165.939557	0	1	7	1
171.204098	0	1	7	2
171.854220	0	1	7	3
173.486920	0	1	7	4
174.286470	0	1	7	5
175.302817	0	1	7	6
175.819280	0	1	16	1
194.329192	0	1	16	2
194.929413	0	1	16	3
195.295695	0	1	16	4
197.361483	0	1	16	5
198.377711	0	1	16	6
198.893932	0	1	8	1
203.159300	0	1	8	2
203.929541	0	1	8	3
204.409029	0	1	8	4
206.358193	0	1	8	5
207.374426	0	1	8	6
213.905368	0	2	15	1
216.920940	0	2	15	2
217.421191	0	2	15	3
219.070346	0	2	15	4
219.853243	0	2	15	5
220.869497	0	2	15	6
221.385950	0	2	2	1
225.651087	0	2	2	2
226.231341	0	2	2	3
226.850830	0	2	2	4
228.666703	0	2	2	5
229.682945	0	2	2	6
230.199403	0	2	4	1
243.211330	0	2	4	2
243.761579	0	2	4	3
244.311123	0	2	4	4
246.193641	0	2	4	5
247.209862	0	2	4	6
247.726327	0	2	5	1
257.239542	0	2	5	2
258.009807	0	2	5	3
258.422629	0	2	5	4
260.438437	0	2	5	5
261.454668	0	2	5	6
261.971110	0	2	16	1
267.235817	0	2	16	2
268.336047	0	2	16	3
268.968734	0	2	16	4
270.767948	0	2	16	5
271.784224	0	2	16	6
272.300662	0	2	13	1
279.314809	0	2	13	2
279.915066	0	2	13	3
280.331277	0	2	13	4
282.347084	0	2	13	5
283.363328	0	2	13	6
283.879782	0	2	3	1
302.389714	0	2	3	2
303.039990	0	2	3	3
303.789282	0	2	3	4
305.471871	0	2	3	5
306.488179	0	2	3	6
307.004663	0	2	9	1
310.520067	0	2	9	2
311.370316	0	2	9	3
311.869733	0	2	9	4
313.802238	0	2	9	5
314.818495	0	2	9	6
315.334953	0	2	10	1
319.600098	0	2	10	2
320.180347	0	2	10	3
320.616529	0	2	10	4
322.615673	0	2	10	5
323.631719	0	2	10	6
324.148351	0	2	14	1
342.658327	0	2	14	2
343.758603	0	2	14	3
344.241274	0	2	14	4
346.190434	0	2	14	5
347.206650	0	2	14	6
347.722900	0	2	7	1
351.238447	0	2	7	2
351.788676	0	2	7	3
352.454781	0	2	7	4
354.220628	0	2	7	5
355.237056	0	2	7	6
355.753513	0	2	8	1
358.769104	0	2	8	2
359.619379	0	2	8	3
360.268744	0	2	8	4
362.051299	0	2	8	5
363.067502	0	2	8	6
363.583998	0	2	1	1
368.848724	0	2	1	2
369.448960	0	2	1	3
369.865220	0	2	1	4
371.881026	0	2	1	5
372.897271	0	2	1	6
373.413513	0	2	12	1
382.926936	0	2	12	2
383.697216	0	2	12	3
384.293288	0	2	12	4
386.125826	0	2	12	5
387.141838	0	2	12	6
387.658444	0	2	6	1
394.672555	0	2	6	2
395.172784	0	2	6	3
395.755695	0	2	6	4
397.604893	0	2	6	5
398.621203	0	2	6	6
399.137654	0	2	11	1
412.149599	0	2	11	2
412.799885	0	2	11	3
413.332672	0	2	11	4
415.231855	0	2	11	5
416.248089	0	2	11	6
