onset	duration	partner (1=human,2=computer)	trial type	event type
5.047921	0	2	8	1
12.095354	0	2	8	2
13.195543	0	2	8	3
13.811592	0	2	8	4
15.648583	0	2	8	5
16.660546	0	2	8	6
17.176996	0	2	5	1
26.690216	0	2	5	2
27.270439	0	2	5	3
27.723331	0	2	5	4
29.705764	0	2	5	5
30.721882	0	2	5	6
31.238562	0	2	10	1
49.748448	0	2	10	2
50.298640	0	2	10	3
50.781588	0	2	10	4
52.730695	0	2	10	5
53.747001	0	2	10	6
54.263480	0	2	1	1
67.275410	0	2	1	2
68.125632	0	2	1	3
68.758336	0	2	1	4
70.557497	0	2	1	5
71.573816	0	2	1	6
72.090102	0	2	2	1
77.355037	0	2	2	2
78.005269	0	2	2	3
79.021274	0	2	2	4
80.437254	0	2	2	5
81.453602	0	2	2	6
81.970047	0	2	12	1
85.485403	0	2	12	2
86.255632	0	2	12	3
86.768424	0	2	12	4
88.684214	0	2	12	5
89.700351	0	2	12	6
90.217023	0	2	11	1
94.482161	0	2	11	2
94.982405	0	2	11	3
95.548612	0	2	11	4
97.414421	0	2	11	5
98.430490	0	2	11	6
98.947183	0	2	13	1
101.962750	0	2	13	2
102.562951	0	2	13	3
103.712231	0	2	13	4
104.994922	0	2	13	5
106.011255	0	2	13	6
106.527540	0	2	7	1
110.043090	0	2	7	2
110.893322	0	2	7	3
112.342268	0	2	7	4
113.325069	0	2	7	5
114.341555	0	2	7	6
114.858041	0	2	4	1
133.367933	0	2	4	2
133.968182	0	2	4	3
134.650929	0	2	4	4
136.400114	0	2	4	5
137.416425	0	2	4	6
137.932951	0	2	3	1
143.197714	0	2	3	2
144.297965	0	2	3	3
144.880578	0	2	3	4
146.729726	0	2	3	5
147.746039	0	2	3	6
148.262516	0	2	9	1
157.775702	0	2	9	2
158.545938	0	2	9	3
159.508589	0	2	9	4
160.974547	0	2	9	5
161.990812	0	2	9	6
162.507096	0	2	6	1
175.519206	0	2	6	2
176.069439	0	2	6	3
176.802239	0	2	6	4
178.501446	0	2	6	5
179.517565	0	2	6	6
180.034115	0	2	16	1
183.049786	0	2	16	2
183.550018	0	2	16	3
184.432796	0	2	16	4
185.982056	0	2	16	5
186.998382	0	2	16	6
187.514838	0	2	14	1
191.779970	0	2	14	2
192.360196	0	2	14	3
193.162968	0	2	14	4
194.795530	0	2	14	5
195.811800	0	2	14	6
196.328296	0	2	15	1
203.342336	0	2	15	2
203.992570	0	2	15	3
206.424591	0	2	15	5
207.440882	0	2	15	6
213.971816	0	1	6	1
220.985941	0	1	6	2
221.536235	0	1	6	3
222.602186	0	1	6	4
223.968180	0	1	6	5
224.984510	0	1	6	6
225.500977	0	1	11	1
229.765882	0	1	11	2
230.366048	0	1	11	3
231.015783	0	1	11	4
232.798289	0	1	11	5
233.814599	0	1	11	6
234.331039	0	1	13	1
237.346636	0	1	13	2
237.996885	0	1	13	3
239.729264	0	1	13	4
240.428835	0	1	13	5
241.445127	0	1	13	6
241.961612	0	1	3	1
260.471538	0	1	3	2
261.241791	0	1	3	3
261.921181	0	1	3	4
263.670369	0	1	3	5
264.686474	0	1	3	6
265.203026	0	1	1	1
268.718530	0	1	1	2
269.218755	0	1	1	3
270.618008	0	1	1	4
271.650791	0	1	1	5
272.666879	0	1	1	6
273.183554	0	1	4	1
286.195512	0	1	4	2
287.045775	0	1	4	3
288.328220	0	1	4	4
289.477626	0	1	4	5
290.493968	0	1	4	6
291.010455	0	1	16	1
300.523589	0	1	16	2
301.623843	0	1	16	3
302.423059	0	1	16	4
304.055620	0	1	16	5
305.071910	0	1	16	6
305.588388	0	1	8	1
310.853136	0	1	8	2
311.433377	0	1	8	3
312.252690	0	1	8	4
313.868591	0	1	8	5
314.884989	0	1	8	6
315.401443	0	1	7	1
318.416851	0	1	7	2
318.917026	0	1	7	3
320.732958	0	1	7	4
321.349227	0	1	7	5
322.365590	0	1	7	6
322.882053	0	1	12	1
327.146997	0	1	12	2
328.247188	0	1	12	3
328.846685	0	1	12	4
330.679159	0	1	12	5
331.695546	0	1	12	6
332.212010	0	1	15	1
341.725152	0	1	15	2
342.325379	0	1	15	3
342.874983	0	1	15	4
344.757452	0	1	15	5
345.773695	0	1	15	6
346.290026	0	1	9	1
351.554955	0	1	9	2
352.405185	0	1	9	3
353.187850	0	1	9	4
354.837072	0	1	9	5
355.853391	0	1	9	6
356.369756	0	1	5	1
359.885230	0	1	5	2
360.465463	0	1	5	3
362.051264	0	1	5	4
362.900783	0	1	5	5
363.917080	0	1	5	6
364.433547	0	1	2	1
371.447677	0	1	2	2
372.097925	0	1	2	3
374.013398	0	1	2	4
374.529704	0	1	2	5
375.546174	0	1	2	6
376.062647	0	1	14	1
389.074569	0	1	14	2
389.624842	0	1	14	3
390.340949	0	1	14	4
392.056817	0	1	14	5
393.073136	0	1	14	6
393.589605	0	1	10	1
412.099522	0	1	10	2
412.869771	0	1	10	3
413.682447	0	1	10	4
415.298349	0	1	10	5
416.314658	0	1	10	6
