onset	duration	partner (1=human,2=computer)	trial type	event type
5.031514	0	1	2	1
8.047071	0	1	2	2
8.697354	0	1	2	3
9.879925	0	1	2	4
11.129289	0	1	2	5
12.145570	0	1	2	6
12.661978	0	1	15	1
19.676103	0	1	15	2
20.276340	0	1	15	3
22.025461	0	1	15	4
22.708286	0	1	15	5
23.724607	0	1	15	6
24.241071	0	1	12	1
27.756455	0	1	12	2
28.606664	0	1	12	3
29.422467	0	1	12	4
31.038364	0	1	12	5
32.054858	0	1	12	6
32.571321	0	1	10	1
51.081190	0	1	10	2
51.581414	0	1	10	3
52.780722	0	1	10	4
54.013480	0	1	10	5
55.029722	0	1	10	6
55.546182	0	1	4	1
68.558060	0	1	4	2
69.328304	0	1	4	3
70.407552	0	1	4	4
71.756880	0	1	4	5
72.773172	0	1	4	6
73.289632	0	1	5	1
78.554369	0	1	5	2
79.134622	0	1	5	3
81.569926	0	1	5	5
82.586217	0	1	5	6
83.102465	0	1	11	1
87.367762	0	1	11	2
88.467998	0	1	11	3
89.617100	0	1	11	4
90.899786	0	1	11	5
91.916079	0	1	11	6
92.432353	0	1	16	1
101.945693	0	1	16	2
102.495930	0	1	16	3
103.911636	0	1	16	4
104.927754	0	1	16	5
105.944266	0	1	16	6
106.460690	0	1	7	1
111.725265	0	1	7	2
112.495488	0	1	7	3
114.291344	0	1	7	4
114.924275	0	1	7	5
115.940585	0	1	7	6
116.457024	0	1	6	1
134.966886	0	1	6	2
135.467135	0	1	6	3
137.232671	0	1	6	4
137.898920	0	1	6	5
138.915424	0	1	6	6
139.431891	0	1	1	1
142.947249	0	1	1	2
144.047500	0	1	1	3
144.063527	0	1	1	4
146.479088	0	1	1	5
147.495588	0	1	1	6
148.012053	0	1	8	1
151.027630	0	1	8	2
151.577833	0	1	8	3
153.260091	0	1	8	4
154.009638	0	1	8	5
155.026151	0	1	8	6
155.542594	0	1	14	1
162.556705	0	1	14	2
163.136952	0	1	14	3
163.923037	0	1	14	4
165.572252	0	1	14	5
166.588545	0	1	14	6
167.105005	0	1	13	1
171.370109	0	1	13	2
172.220376	0	1	13	3
173.836039	0	1	13	4
174.652230	0	1	13	5
175.668519	0	1	13	6
176.184996	0	1	9	1
189.196869	0	1	9	2
189.847117	0	1	9	3
192.279058	0	1	9	5
193.295352	0	1	9	6
193.811822	0	1	3	1
203.324985	0	1	3	2
203.925228	0	1	3	3
205.324204	0	1	3	4
206.356982	0	1	3	5
207.373490	0	1	3	6
213.904396	0	2	14	1
220.918448	0	2	14	2
221.418713	0	2	14	3
223.067837	0	2	14	4
223.850708	0	2	14	5
224.867032	0	2	14	6
225.383494	0	2	11	1
229.648601	0	2	11	2
230.748858	0	2	11	3
231.448104	0	2	11	4
233.180622	0	2	11	5
234.196917	0	2	11	6
234.713385	0	2	10	1
239.978098	0	2	10	2
240.628333	0	2	10	3
243.060309	0	2	10	5
244.076605	0	2	10	6
244.592845	0	2	5	1
248.108456	0	2	5	2
248.878712	0	2	5	3
250.057881	0	2	5	4
251.307246	0	2	5	5
252.323535	0	2	5	6
252.839803	0	2	2	1
255.855569	0	2	2	2
256.455825	0	2	2	3
257.804827	0	2	2	4
258.887588	0	2	2	5
259.904099	0	2	2	6
260.420561	0	2	6	1
278.930414	0	2	6	2
279.480642	0	2	6	3
281.013116	0	2	6	4
281.912611	0	2	6	5
282.928708	0	2	6	6
283.445269	0	2	7	1
292.958571	0	2	7	2
293.538811	0	2	7	3
294.941325	0	2	7	4
295.974104	0	2	7	5
296.990414	0	2	7	6
297.506867	0	2	13	1
310.518702	0	2	13	2
311.368975	0	2	13	3
313.251264	0	2	13	4
313.800866	0	2	13	5
314.817161	0	2	13	6
315.333628	0	2	15	1
333.843423	0	2	15	2
334.613672	0	2	15	3
335.692969	0	2	15	4
337.042296	0	2	15	5
338.058586	0	2	15	6
338.575034	0	2	12	1
341.590625	0	2	12	2
342.140900	0	2	12	3
344.572822	0	2	12	5
345.589113	0	2	12	6
346.105604	0	2	4	1
349.620995	0	2	4	2
350.201269	0	2	4	3
351.720167	0	2	4	4
352.636324	0	2	4	5
353.652827	0	2	4	6
354.169285	0	2	9	1
367.181176	0	2	9	2
367.681442	0	2	9	3
369.130639	0	2	9	4
370.113434	0	2	9	5
371.129491	0	2	9	6
371.646199	0	2	8	1
378.660271	0	2	8	2
379.510550	0	2	8	3
381.375888	0	2	8	4
381.942180	0	2	8	5
382.958665	0	2	8	6
383.475130	0	2	3	1
387.740256	0	2	3	2
388.340519	0	2	3	3
390.022909	0	2	3	4
390.772461	0	2	3	5
391.788767	0	2	3	6
392.305225	0	2	16	1
397.569962	0	2	16	2
398.670242	0	2	16	3
400.619005	0	2	16	4
401.101986	0	2	16	5
402.118074	0	2	16	6
402.634651	0	2	1	1
412.147931	0	2	1	2
412.798219	0	2	1	3
414.064042	0	2	1	4
415.230106	0	2	1	5
416.246177	0	2	1	6
