onset	duration	partner (1=human,2=computer)	trial type	event type
5.031306	0	1	8	1
10.296242	0	1	8	2
10.846515	0	1	8	3
12.295696	0	1	8	4
13.278500	0	1	8	5
14.294749	0	1	8	6
14.811083	0	1	7	1
19.076220	0	1	7	2
19.926409	0	1	7	3
20.958997	0	1	7	4
22.358317	0	1	7	5
23.374800	0	1	7	6
23.891270	0	1	4	1
27.406657	0	1	4	2
28.506899	0	1	4	3
29.472746	0	1	4	4
30.938709	0	1	4	5
31.954988	0	1	4	6
32.471443	0	1	2	1
45.483369	0	1	2	2
46.063570	0	1	2	3
46.699762	0	1	2	4
48.498933	0	1	2	5
49.515235	0	1	2	6
50.031709	0	1	12	1
57.045813	0	1	12	2
57.546038	0	1	12	3
58.195581	0	1	12	4
59.978056	0	1	12	5
60.994359	0	1	12	6
61.510823	0	1	13	1
71.024026	0	1	13	2
71.794258	0	1	13	3
72.856865	0	1	13	4
74.222863	0	1	13	5
75.239147	0	1	13	6
75.755611	0	1	5	1
94.265534	0	1	5	2
94.865788	0	1	5	3
95.581880	0	1	5	4
97.297748	0	1	5	5
98.314034	0	1	5	6
98.830502	0	1	10	1
101.846067	0	1	10	2
102.496249	0	1	10	3
103.395672	0	1	10	4
104.928277	0	1	10	5
105.944579	0	1	10	6
106.460820	0	1	6	1
115.974175	0	1	6	2
116.524352	0	1	6	3
117.157112	0	1	6	4
118.956288	0	1	6	5
119.972776	0	1	6	6
120.489231	0	1	3	1
133.501164	0	1	3	2
134.001372	0	1	3	3
134.867491	0	1	3	4
136.433416	0	1	3	5
137.449493	0	1	3	6
137.966167	0	1	16	1
140.981752	0	1	16	2
141.832002	0	1	16	3
142.881233	0	1	16	4
144.263892	0	1	16	5
145.280196	0	1	16	6
145.796642	0	1	1	1
151.061393	0	1	1	2
151.711629	0	1	1	3
152.410877	0	1	1	4
154.143411	0	1	1	5
155.159898	0	1	1	6
155.676355	0	1	15	1
162.690475	0	1	15	2
163.290705	0	1	15	3
163.923308	0	1	15	4
165.722483	0	1	15	5
166.739020	0	1	15	6
167.255456	0	1	9	1
185.765348	0	1	9	2
186.865610	0	1	9	3
187.964763	0	1	9	4
189.297440	0	1	9	5
190.313699	0	1	9	6
190.830162	0	1	11	1
195.095276	0	1	11	2
195.675495	0	1	11	3
196.578242	0	1	11	4
198.110846	0	1	11	5
199.126916	0	1	11	6
199.643527	0	1	14	1
203.158998	0	1	14	2
203.929213	0	1	14	3
204.925189	0	1	14	4
206.357826	0	1	14	5
207.374116	0	1	14	6
213.905051	0	2	1	1
216.920537	0	2	1	2
217.470807	0	2	1	3
218.036875	0	2	1	4
219.902680	0	2	1	5
220.919150	0	2	1	6
221.435633	0	2	2	1
225.700751	0	2	2	2
226.280972	0	2	2	3
227.083741	0	2	2	4
228.716309	0	2	2	5
229.732563	0	2	2	6
230.249057	0	2	3	1
239.762275	0	2	3	2
240.412512	0	2	3	3
241.295210	0	2	3	4
242.844476	0	2	3	5
243.860601	0	2	3	6
244.377200	0	2	6	1
251.391350	0	2	6	2
252.161601	0	2	6	3
252.757686	0	2	6	4
254.590179	0	2	6	5
255.606469	0	2	6	6
256.122933	0	2	8	1
269.134873	0	2	8	2
269.635130	0	2	8	3
270.684440	0	2	8	4
272.067098	0	2	8	5
273.083384	0	2	8	6
273.599885	0	2	4	1
277.115286	0	2	4	2
277.715566	0	2	4	3
279.048007	0	2	4	4
280.147437	0	2	4	5
281.163785	0	2	4	6
281.680232	0	2	14	1
286.945003	0	2	14	2
287.795227	0	2	14	3
288.711187	0	2	14	4
290.227130	0	2	14	5
291.243430	0	2	14	6
291.759891	0	2	16	1
310.269809	0	2	16	2
311.370090	0	2	16	3
312.718862	0	2	16	4
313.801919	0	2	16	5
314.818131	0	2	16	6
315.334590	0	2	13	1
320.599266	0	2	13	2
321.449485	0	2	13	3
322.531960	0	2	13	4
323.881297	0	2	13	5
324.897795	0	2	13	6
325.414242	0	2	7	1
328.929455	0	2	7	2
329.529607	0	2	7	3
330.829568	0	2	7	4
331.961855	0	2	7	5
332.978117	0	2	7	6
333.494404	0	2	5	1
336.510181	0	2	5	2
337.060424	0	2	5	3
337.959808	0	2	5	4
339.492410	0	2	5	5
340.508738	0	2	5	6
341.025212	0	2	11	1
350.538410	0	2	11	2
351.308661	0	2	11	3
352.054679	0	2	11	4
353.737229	0	2	11	5
354.753520	0	2	11	6
355.269981	0	2	12	1
359.534886	0	2	12	2
360.185065	0	2	12	3
360.818070	0	2	12	4
362.617240	0	2	12	5
363.633602	0	2	12	6
364.150060	0	2	15	1
382.659982	0	2	15	2
383.760258	0	2	15	3
384.542813	0	2	15	4
386.192040	0	2	15	5
387.208310	0	2	15	6
387.724778	0	2	9	1
400.736692	0	2	9	2
401.236927	0	2	9	3
402.019728	0	2	9	4
403.668952	0	2	9	5
404.685027	0	2	9	6
405.201642	0	2	10	1
412.215787	0	2	10	2
412.796003	0	2	10	3
413.598633	0	2	10	4
415.231179	0	2	10	5
416.247683	0	2	10	6
