onset	duration	partner (1=human,2=computer)	trial type	event type
5.031455	0	1	1	1
12.045514	0	1	1	2
12.595760	0	1	1	3
13.078534	0	1	1	4
15.027680	0	1	1	5
16.044142	0	1	1	6
16.560574	0	1	3	1
20.825719	0	1	3	2
21.325910	0	1	3	3
22.575258	0	1	3	4
23.758005	0	1	3	5
24.774226	0	1	3	6
25.290706	0	1	5	1
30.555450	0	1	5	2
31.135687	0	1	5	3
31.688386	0	1	5	4
33.570886	0	1	5	5
34.587349	0	1	5	6
35.103820	0	1	8	1
38.119361	0	1	8	2
38.719494	0	1	8	3
40.218808	0	1	8	4
41.151647	0	1	8	5
42.167885	0	1	8	6
42.684373	0	1	15	1
46.199773	0	1	15	2
47.300006	0	1	15	3
47.866009	0	1	15	4
49.731849	0	1	15	5
50.748115	0	1	15	6
51.264568	0	1	4	1
69.774495	0	1	4	2
70.624729	0	1	4	3
71.573956	0	1	4	4
73.056596	0	1	4	5
74.072897	0	1	4	6
74.589334	0	1	7	1
84.102452	0	1	7	2
84.872646	0	1	7	3
84.886103	0	1	7	4
87.301383	0	1	7	5
88.317697	0	1	7	6
88.834158	0	1	11	1
101.846032	0	1	11	2
102.496233	0	1	11	3
102.929188	0	1	11	4
104.928310	0	1	11	5
105.944615	0	1	11	6
106.461063	0	1	2	1
113.475191	0	1	2	2
114.125443	0	1	2	3
114.674905	0	1	2	4
116.557405	0	1	2	5
117.573693	0	1	2	6
118.089917	0	1	9	1
122.355285	0	1	9	2
122.935484	0	1	9	3
123.604801	0	1	9	4
125.370665	0	1	9	5
126.387141	0	1	9	6
126.903591	0	1	12	1
145.413540	0	1	12	2
146.013790	0	1	12	3
146.563282	0	1	12	4
148.445784	0	1	12	5
149.462047	0	1	12	6
149.978289	0	1	10	1
153.493901	0	1	10	2
154.344083	0	1	10	3
154.876702	0	1	10	4
156.775862	0	1	10	5
157.792331	0	1	10	6
158.308788	0	1	6	1
163.573554	0	1	6	2
164.123774	0	1	6	3
164.140002	0	1	6	4
166.555616	0	1	6	5
167.572147	0	1	6	6
168.088526	0	1	14	1
177.601716	0	1	14	2
178.371956	0	1	14	3
178.784823	0	1	14	4
180.800609	0	1	14	5
181.816882	0	1	14	6
182.333318	0	1	13	1
185.348803	0	1	13	2
186.448982	0	1	13	3
186.915159	0	1	13	4
188.880961	0	1	13	5
189.897252	0	1	13	6
190.413719	0	1	16	1
203.425651	0	1	16	2
203.925874	0	1	16	3
204.308831	0	1	16	4
206.357943	0	1	16	5
207.374174	0	1	16	6
213.905156	0	2	8	1
220.919266	0	2	8	2
221.469528	0	2	8	3
222.185655	0	2	8	4
223.901547	0	2	8	5
224.917808	0	2	8	6
225.434210	0	2	14	1
229.699388	0	2	14	2
230.199632	0	2	14	3
231.932098	0	2	14	4
232.631681	0	2	14	5
233.647791	0	2	14	6
234.164349	0	2	6	1
247.176319	0	2	6	2
248.026589	0	2	6	3
248.043291	0	2	6	4
250.458473	0	2	6	5
251.474803	0	2	6	6
251.991186	0	2	7	1
261.504397	0	2	7	2
262.604658	0	2	7	3
263.037348	0	2	7	4
265.036472	0	2	7	5
266.052741	0	2	7	6
266.569194	0	2	13	1
271.833976	0	2	13	2
272.414180	0	2	13	3
272.833601	0	2	13	4
274.849383	0	2	13	5
275.865822	0	2	13	6
276.382306	0	2	2	1
279.897715	0	2	2	2
280.667976	0	2	2	3
281.080787	0	2	2	4
283.096571	0	2	2	5
284.112809	0	2	2	6
284.629283	0	2	11	1
287.644865	0	2	11	2
288.245092	0	2	11	3
288.727957	0	2	11	4
290.677099	0	2	11	5
291.693366	0	2	11	6
292.209650	0	2	1	1
310.719762	0	2	1	2
311.370022	0	2	1	3
312.169366	0	2	1	4
313.801955	0	2	1	5
314.818278	0	2	1	6
315.334744	0	2	5	1
333.844665	0	2	5	2
334.444899	0	2	5	3
335.061057	0	2	5	4
336.876913	0	2	5	5
337.893185	0	2	5	6
338.409404	0	2	3	1
347.922851	0	2	3	2
348.573100	0	2	3	3
350.188873	0	2	3	4
351.005081	0	2	3	5
352.021319	0	2	3	6
352.537605	0	2	10	1
365.549711	0	2	10	2
366.099967	0	2	10	3
366.599501	0	2	10	4
368.531980	0	2	10	5
369.548072	0	2	10	6
370.064721	0	2	15	1
375.329537	0	2	15	2
376.429832	0	2	15	3
377.728864	0	2	15	4
378.861624	0	2	15	5
379.877820	0	2	15	6
380.394248	0	2	16	1
383.909683	0	2	16	2
384.759944	0	2	16	3
385.725870	0	2	16	4
387.191851	0	2	16	5
388.207900	0	2	16	6
388.724513	0	2	9	1
391.740172	0	2	9	2
392.510441	0	2	9	3
393.273122	0	2	9	4
394.939031	0	2	9	5
395.955297	0	2	9	6
396.471761	0	2	12	1
400.736883	0	2	12	2
401.317118	0	2	12	3
401.803316	0	2	12	4
403.752460	0	2	12	5
404.768522	0	2	12	6
405.285097	0	2	4	1
412.299248	0	2	4	2
412.799504	0	2	4	3
413.215774	0	2	4	4
415.231562	0	2	4	5
416.247847	0	2	4	6
