onset	duration	partner (1=human,2=computer)	trial type	event type
5.031526	0	2	15	1
12.045659	0	2	15	2
12.895912	0	2	15	3
13.628495	0	2	15	4
15.327822	0	2	15	5
16.344145	0	2	15	6
16.860597	0	2	8	1
20.376044	0	2	8	2
21.476281	0	2	8	3
22.941842	0	2	8	4
23.908043	0	2	8	5
24.924398	0	2	8	6
25.440862	0	2	16	1
30.705567	0	2	16	2
31.355760	0	2	16	3
32.055364	0	2	16	4
33.787995	0	2	16	5
34.804200	0	2	16	6
35.320661	0	2	6	1
48.332701	0	2	6	2
48.882949	0	2	6	3
49.732415	0	2	6	4
51.315093	0	2	6	5
52.331283	0	2	6	6
52.847755	0	2	13	1
55.863380	0	2	13	2
56.633582	0	2	13	3
57.396330	0	2	13	4
59.062314	0	2	13	5
60.078423	0	2	13	6
60.594964	0	2	4	1
64.860158	0	2	4	2
65.440412	0	2	4	3
66.226491	0	2	4	4
67.875814	0	2	4	5
68.891822	0	2	4	6
69.408397	0	2	14	1
78.921796	0	2	14	2
79.422053	0	2	14	3
80.271475	0	2	14	4
81.854150	0	2	14	5
82.870329	0	2	14	6
83.386792	0	2	9	1
101.896877	0	2	9	2
102.497105	0	2	9	3
103.246602	0	2	9	4
104.929248	0	2	9	5
105.945416	0	2	9	6
106.461887	0	2	5	1
115.975145	0	2	5	2
116.825383	0	2	5	3
117.624774	0	2	5	4
119.257435	0	2	5	5
120.273644	0	2	5	6
120.790115	0	2	12	1
125.055219	0	2	12	2
125.705445	0	2	12	3
126.305024	0	2	12	4
128.137623	0	2	12	5
129.153771	0	2	12	6
129.670246	0	2	11	1
142.682268	0	2	11	2
143.452504	0	2	11	3
144.481844	0	2	11	4
145.881248	0	2	11	5
146.897424	0	2	11	6
147.413892	0	2	7	1
152.678707	0	2	7	2
153.178930	0	2	7	3
154.111919	0	2	7	4
155.611078	0	2	7	5
156.627279	0	2	7	6
157.143753	0	2	2	1
175.653828	0	2	2	2
176.234057	0	2	2	3
177.203526	0	2	2	4
178.669571	0	2	2	5
179.685725	0	2	2	6
180.202196	0	2	3	1
183.717620	0	2	3	2
184.317855	0	2	3	3
185.483672	0	2	3	4
186.749779	0	2	3	5
187.766165	0	2	3	6
188.282633	0	2	10	1
191.298141	0	2	10	2
191.848320	0	2	10	3
192.714396	0	2	10	4
194.280412	0	2	10	5
195.296779	0	2	10	6
195.813238	0	2	1	1
202.827446	0	2	1	2
203.927714	0	2	1	3
204.643633	0	2	1	4
206.359603	0	2	1	5
207.375827	0	2	1	6
213.906811	0	1	3	1
219.171601	0	1	3	2
219.671907	0	1	3	3
220.421367	0	1	3	4
222.104013	0	1	3	5
223.120159	0	1	3	6
223.636615	0	1	2	1
227.152054	0	1	2	2
228.252312	0	1	2	3
229.184879	0	1	2	4
230.684244	0	1	2	5
231.700219	0	1	2	6
232.216792	0	1	5	1
235.232485	0	1	5	2
235.782718	0	1	5	3
236.965430	0	1	5	4
238.214875	0	1	5	5
239.230872	0	1	5	6
239.747510	0	1	8	1
252.759587	0	1	8	2
253.529840	0	1	8	3
254.409210	0	1	8	4
255.958519	0	1	8	5
256.974713	0	1	8	6
257.491018	0	1	1	1
261.756351	0	1	1	2
262.406569	0	1	1	3
263.172529	0	1	1	4
264.838512	0	1	1	5
265.854847	0	1	1	6
266.371377	0	1	4	1
273.385527	0	1	4	2
273.985773	0	1	4	3
274.751726	0	1	4	4
276.417711	0	1	4	5
277.434060	0	1	4	6
277.950331	0	1	9	1
287.463804	0	1	9	2
288.044028	0	1	9	3
289.146757	0	1	9	4
290.479512	0	1	9	5
291.495731	0	1	9	6
292.012160	0	1	10	1
310.522233	0	1	10	2
311.372509	0	1	10	3
312.088533	0	1	10	4
313.804501	0	1	10	5
314.820713	0	1	10	6
315.337193	0	1	11	1
322.351368	0	1	11	2
323.451637	0	1	11	3
324.184247	0	1	11	4
325.883554	0	1	11	5
326.899705	0	1	11	6
327.416169	0	1	16	1
332.680780	0	1	16	2
333.180933	0	1	16	3
334.480509	0	1	16	4
335.613325	0	1	16	5
336.629551	0	1	16	6
337.146013	0	1	12	1
340.161598	0	1	12	2
340.761873	0	1	12	3
341.827918	0	1	12	4
343.193997	0	1	12	5
344.210205	0	1	12	6
344.726671	0	1	13	1
348.242069	0	1	13	2
349.092338	0	1	13	3
349.941701	0	1	13	4
351.524376	0	1	13	5
352.540332	0	1	13	6
353.057028	0	1	14	1
371.567086	0	1	14	2
372.147317	0	1	14	3
373.083420	0	1	14	4
374.582789	0	1	14	5
375.598974	0	1	14	6
376.115407	0	1	7	1
385.628621	0	1	7	2
386.278801	0	1	7	3
387.045062	0	1	7	4
388.711048	0	1	7	5
389.727227	0	1	7	6
390.243685	0	1	15	1
394.508844	0	1	15	2
395.059131	0	1	15	3
395.791926	0	1	15	4
397.491232	0	1	15	5
398.507437	0	1	15	6
399.023883	0	1	6	1
412.035925	0	1	6	2
412.806184	0	1	6	3
413.552257	0	1	6	4
415.234902	0	1	6	5
416.251099	0	1	6	6
