onset	duration	partner (1=human,2=computer)	trial type	event type
5.064667	0	2	2	1
10.362983	0	2	2	2
10.963263	0	2	2	3
11.562550	0	2	2	4
13.416861	0	2	2	5
14.428220	0	2	2	6
14.944649	0	2	12	1
27.956724	0	2	12	2
28.606940	0	2	12	3
29.339711	0	2	12	4
31.038914	0	2	12	5
32.055232	0	2	12	6
32.571713	0	2	11	1
42.084964	0	2	11	2
42.935197	0	2	11	3
43.667906	0	2	11	4
45.367108	0	2	11	5
46.383434	0	2	11	6
46.899896	0	2	4	1
49.915499	0	2	4	2
50.495730	0	2	4	3
51.582183	0	2	4	4
52.931049	0	2	4	5
53.947390	0	2	4	6
54.463857	0	2	16	1
58.729019	0	2	16	2
59.229269	0	2	16	3
60.045383	0	2	16	4
61.661284	0	2	16	5
62.677571	0	2	16	6
63.194079	0	2	8	1
66.709491	0	2	8	2
67.259703	0	2	8	3
67.809260	0	2	8	4
69.691730	0	2	8	5
70.708084	0	2	8	6
71.224502	0	2	14	1
89.734609	0	2	14	2
90.504856	0	2	14	3
91.484160	0	2	14	4
92.933455	0	2	14	5
93.949739	0	2	14	6
94.466214	0	2	3	1
101.480191	0	2	3	2
102.580378	0	2	3	3
103.479835	0	2	3	4
105.012438	0	2	3	5
106.028755	0	2	3	6
106.545194	0	2	13	1
119.557020	0	2	13	2
120.657214	0	2	13	3
121.956560	0	2	13	4
123.089306	0	2	13	5
124.105641	0	2	13	6
124.622085	0	2	6	1
127.637710	0	2	6	2
128.487965	0	2	6	3
129.187326	0	2	6	4
130.919848	0	2	6	5
131.936157	0	2	6	6
132.452620	0	2	1	1
150.962697	0	2	1	2
151.462906	0	2	1	3
152.062458	0	2	1	4
153.894944	0	2	1	5
154.911268	0	2	1	6
155.427730	0	2	5	1
160.692534	0	2	5	2
161.342793	0	2	5	3
162.325428	0	2	5	4
163.774724	0	2	5	5
164.791045	0	2	5	6
165.307596	0	2	7	1
172.321673	0	2	7	2
173.091914	0	2	7	3
173.771371	0	2	7	4
175.520555	0	2	7	5
176.536836	0	2	7	6
177.053327	0	2	10	1
180.568817	0	2	10	2
181.149040	0	2	10	3
181.751826	0	2	10	4
183.584315	0	2	10	5
184.600641	0	2	10	6
185.117097	0	2	15	1
189.382279	0	2	15	2
189.982525	0	2	15	3
190.515359	0	2	15	4
192.414486	0	2	15	5
193.430811	0	2	15	6
193.947296	0	2	9	1
203.460487	0	2	9	2
204.010710	0	2	9	3
204.760257	0	2	9	4
206.442803	0	2	9	5
207.459122	0	2	9	6
213.990109	0	1	7	1
221.004279	0	1	7	2
221.604587	0	1	7	3
222.687175	0	1	7	4
224.036508	0	1	7	5
225.052846	0	1	7	6
225.569320	0	1	5	1
238.581348	0	1	5	2
239.131624	0	1	5	3
240.030973	0	1	5	4
241.563571	0	1	5	5
242.579925	0	1	5	6
243.096377	0	1	10	1
261.606426	0	1	10	2
262.186650	0	1	10	3
263.056044	0	1	10	4
264.621964	0	1	10	5
265.638300	0	1	10	6
266.154759	0	1	2	1
269.170370	0	1	2	2
270.270626	0	1	2	3
271.003193	0	1	2	4
272.702395	0	1	2	5
273.718715	0	1	2	6
274.235210	0	1	1	1
283.748510	0	1	1	2
284.518748	0	1	1	3
284.532189	0	1	1	4
286.947322	0	1	1	5
287.963619	0	1	1	6
288.480120	0	1	13	1
292.745285	0	1	13	2
293.395552	0	1	13	3
294.078291	0	1	13	4
295.827474	0	1	13	5
296.843800	0	1	13	6
297.360268	0	1	9	1
300.875690	0	1	9	2
301.375966	0	1	9	3
302.158733	0	1	9	4
303.807954	0	1	9	5
304.824247	0	1	9	6
305.340747	0	1	4	1
310.605516	0	1	4	2
311.455792	0	1	4	3
312.088505	0	1	4	4
313.887674	0	1	4	5
314.904000	0	1	4	6
315.420260	0	1	8	1
319.685627	0	1	8	2
320.235864	0	1	8	3
321.151924	0	1	8	4
322.667856	0	1	8	5
323.684189	0	1	8	6
324.200651	0	1	14	1
327.216282	0	1	14	2
327.866537	0	1	14	3
328.465984	0	1	14	4
330.298474	0	1	14	5
331.314794	0	1	14	6
331.831281	0	1	3	1
338.845452	0	1	3	2
339.445723	0	1	3	3
340.045185	0	1	3	4
341.877676	0	1	3	5
342.893985	0	1	3	6
343.410462	0	1	12	1
346.925896	0	1	12	2
347.506169	0	1	12	3
347.992325	0	1	12	4
349.941439	0	1	12	5
350.957756	0	1	12	6
351.474235	0	1	6	1
360.987523	0	1	6	2
362.087826	0	1	6	3
362.953637	0	1	6	4
364.519556	0	1	6	5
365.535888	0	1	6	6
366.052342	0	1	15	1
384.562423	0	1	15	2
385.332691	0	1	15	3
386.145350	0	1	15	4
387.761251	0	1	15	5
388.777535	0	1	15	6
389.294041	0	1	16	1
394.558844	0	1	16	2
395.409121	0	1	16	3
396.075120	0	1	16	4
397.840967	0	1	16	5
398.857282	0	1	16	6
399.373694	0	1	11	1
412.385778	0	1	11	2
412.886050	0	1	11	3
413.618848	0	1	11	4
415.318052	0	1	11	5
416.334357	0	1	11	6
