onset	duration	partner (1=human,2=computer)	trial type	event type
5.031732	0	1	6	1
8.547161	0	1	6	2
9.397440	0	1	6	3
9.996830	0	1	6	4
11.829379	0	1	6	5
12.845524	0	1	6	6
13.362063	0	1	12	1
18.626868	0	1	12	2
19.397099	0	1	12	3
19.859944	0	1	12	4
21.825776	0	1	12	5
22.842086	0	1	12	6
23.358492	0	1	9	1
27.623664	0	1	9	2
28.123863	0	1	9	3
28.840087	0	1	9	4
30.556002	0	1	9	5
31.572236	0	1	9	6
32.088706	0	1	4	1
45.100751	0	1	4	2
45.680982	0	1	4	3
46.383807	0	1	4	4
48.116366	0	1	4	5
49.132609	0	1	4	6
49.649094	0	1	3	1
52.664663	0	1	3	2
53.764916	0	1	3	3
54.614185	0	1	3	4
56.196814	0	1	3	5
57.213055	0	1	3	6
57.729529	0	1	15	1
76.239574	0	1	15	2
76.789813	0	1	15	3
77.539311	0	1	15	4
79.221906	0	1	15	5
80.238143	0	1	15	6
80.754631	0	1	10	1
90.267911	0	1	10	2
90.868158	0	1	10	3
91.334357	0	1	10	4
93.300189	0	1	10	5
94.316445	0	1	10	6
94.832924	0	1	11	1
101.847088	0	1	11	2
102.497321	0	1	11	3
103.297266	0	1	11	4
104.929366	0	1	11	5
105.945610	0	1	11	6
106.462081	0	1	1	1
111.726880	0	1	1	2
112.827134	0	1	1	3
113.493103	0	1	1	4
115.259000	0	1	1	5
116.275248	0	1	1	6
116.791712	0	1	14	1
135.301770	0	1	14	2
135.902011	0	1	14	3
136.618162	0	1	14	4
138.334080	0	1	14	5
139.350329	0	1	14	6
139.866807	0	1	2	1
149.380068	0	1	2	2
150.150297	0	1	2	3
150.829738	0	1	2	4
152.578976	0	1	2	5
153.595223	0	1	2	6
154.111666	0	1	16	1
157.127295	0	1	16	2
157.977551	0	1	16	3
159.776558	0	1	16	4
160.409506	0	1	16	5
161.425753	0	1	16	6
161.942232	0	1	8	1
165.457648	0	1	8	2
165.957911	0	1	8	3
166.790694	0	1	8	4
168.389981	0	1	8	5
169.406229	0	1	8	6
169.922486	0	1	13	1
174.187846	0	1	13	2
174.738079	0	1	13	3
175.287777	0	1	13	4
177.170256	0	1	13	5
178.186441	0	1	13	6
178.702890	0	1	7	1
191.714923	0	1	7	2
192.295183	0	1	7	3
193.081255	0	1	7	4
194.730527	0	1	7	5
195.746803	0	1	7	6
196.263268	0	1	5	1
203.277452	0	1	5	2
203.927708	0	1	5	3
204.643786	0	1	5	4
206.359700	0	1	5	5
207.375976	0	1	5	6
213.906960	0	2	2	1
218.172089	0	2	2	2
219.272418	0	2	2	3
219.972126	0	2	2	4
221.704234	0	2	2	5
222.720481	0	2	2	6
223.236947	0	2	5	1
232.750277	0	2	5	2
233.250524	0	2	5	3
234.099920	0	2	5	4
235.682549	0	2	5	5
236.698814	0	2	5	6
237.215287	0	2	15	1
250.227321	0	2	15	2
250.997574	0	2	15	3
251.643656	0	2	15	4
253.426216	0	2	15	5
254.442459	0	2	15	6
254.958928	0	2	9	1
258.474349	0	2	9	2
259.124628	0	2	9	3
259.774007	0	2	9	4
261.556423	0	2	9	5
262.572883	0	2	9	6
263.089351	0	2	12	1
281.599422	0	2	12	2
282.449704	0	2	12	3
283.149055	0	2	12	4
284.881633	0	2	12	5
285.897830	0	2	12	6
286.414180	0	2	11	1
291.679161	0	2	11	2
292.259418	0	2	11	3
293.062156	0	2	11	4
294.694766	0	2	11	5
295.711004	0	2	11	6
296.227491	0	2	8	1
303.241672	0	2	8	2
303.841939	0	2	8	3
304.441413	0	2	8	4
306.273955	0	2	8	5
307.290205	0	2	8	6
307.806671	0	2	14	1
310.822278	0	2	14	2
311.372538	0	2	14	3
312.321976	0	2	14	4
313.804638	0	2	14	5
314.820822	0	2	14	6
315.337307	0	2	16	1
328.349352	0	2	16	2
329.119619	0	2	16	3
329.932310	0	2	16	4
331.548259	0	2	16	5
332.564497	0	2	16	6
333.080977	0	2	10	1
340.095124	0	2	10	2
340.595352	0	2	10	3
341.144933	0	2	10	4
343.027458	0	2	10	5
344.043671	0	2	10	6
344.560190	0	2	13	1
348.825355	0	2	13	2
349.475617	0	2	13	3
349.925126	0	2	13	4
351.907617	0	2	13	5
352.923836	0	2	13	6
353.440327	0	2	3	1
371.950397	0	2	3	2
373.050674	0	2	3	3
373.616649	0	2	3	4
375.482514	0	2	3	5
376.498617	0	2	3	6
377.015270	0	2	7	1
380.530668	0	2	7	2
381.380952	0	2	7	3
381.913689	0	2	7	4
383.812875	0	2	7	5
384.829102	0	2	7	6
385.345581	0	2	1	1
390.610391	0	2	1	2
391.210659	0	2	1	3
391.676857	0	2	1	4
393.642688	0	2	1	5
394.658927	0	2	1	6
395.175410	0	2	6	1
398.190991	0	2	6	2
398.741229	0	2	6	3
399.207483	0	2	6	4
401.173311	0	2	6	5
402.189568	0	2	6	6
402.706021	0	2	4	1
412.219318	0	2	4	2
412.799591	0	2	4	3
413.569013	0	2	4	4
415.234946	0	2	4	5
416.251187	0	2	4	6
