onset	duration	partner (1=human,2=computer)	trial type	event type
5.031520	0	1	7	1
8.546914	0	1	7	2
9.197195	0	1	7	3
9.946666	0	1	7	4
11.629258	0	1	7	5
12.645472	0	1	7	6
13.161926	0	1	2	1
20.176105	0	1	2	2
21.276347	0	1	2	3
22.025593	0	1	2	4
23.708180	0	1	2	5
24.724242	0	1	2	6
25.240924	0	1	6	1
38.252965	0	1	6	2
38.753172	0	1	6	3
39.802569	0	1	6	4
41.185257	0	1	6	5
42.201559	0	1	6	6
42.717998	0	1	8	1
61.228061	0	1	8	2
61.808284	0	1	8	3
62.611084	0	1	8	4
64.243687	0	1	8	5
65.259953	0	1	8	6
65.776417	0	1	3	1
71.041212	0	1	3	2
71.641413	0	1	3	3
72.740851	0	1	3	4
74.073556	0	1	3	5
75.089766	0	1	3	6
75.606024	0	1	13	1
78.621777	0	1	13	2
79.472023	0	1	13	3
80.921265	0	1	13	4
81.904046	0	1	13	5
82.920308	0	1	13	6
83.436545	0	1	14	1
92.950015	0	1	14	2
93.500253	0	1	14	3
94.516129	0	1	14	4
95.932137	0	1	14	5
96.948606	0	1	14	6
97.465073	0	1	12	1
101.730231	0	1	12	2
102.500477	0	1	12	3
103.246451	0	1	12	4
104.929039	0	1	12	5
105.945391	0	1	12	6
106.461821	0	1	5	1
109.477460	0	1	5	2
110.027689	0	1	5	3
111.026859	0	1	5	4
112.459531	0	1	5	5
113.475997	0	1	5	6
113.992490	0	1	9	1
123.505766	0	1	9	2
124.606021	0	1	9	3
125.638523	0	1	9	4
127.037874	0	1	9	5
128.053912	0	1	9	6
128.570596	0	1	10	1
141.582637	0	1	10	2
142.232843	0	1	10	3
143.582092	0	1	10	4
144.664886	0	1	10	5
145.681155	0	1	10	6
146.197621	0	1	11	1
151.462424	0	1	11	2
152.062662	0	1	11	3
152.912090	0	1	11	4
154.494712	0	1	11	5
155.510972	0	1	11	6
156.027440	0	1	4	1
174.537486	0	1	4	2
175.387726	0	1	4	3
176.053800	0	1	4	4
177.819692	0	1	4	5
178.835730	0	1	4	6
179.352339	0	1	15	1
182.867847	0	1	15	2
183.368062	0	1	15	3
184.150899	0	1	15	4
185.800165	0	1	15	5
186.816204	0	1	15	6
187.332888	0	1	1	1
191.598029	0	1	1	2
192.178272	0	1	1	3
193.530889	0	1	1	4
194.613681	0	1	1	5
195.629942	0	1	1	6
196.146405	0	1	16	1
203.160582	0	1	16	2
203.930840	0	1	16	3
204.959999	0	1	16	4
206.359344	0	1	16	5
207.375741	0	1	16	6
213.906716	0	2	6	1
217.422136	0	2	6	2
218.002387	0	2	6	3
218.788496	0	2	6	4
220.437761	0	2	6	5
221.454034	0	2	6	6
221.970458	0	2	10	1
240.480523	0	2	10	2
241.030782	0	2	10	3
242.146796	0	2	10	4
243.462843	0	2	10	5
244.479126	0	2	10	6
244.995369	0	2	11	1
250.260383	0	2	11	2
250.760610	0	2	11	3
251.760026	0	2	11	4
253.192699	0	2	11	5
254.208965	0	2	11	6
254.725418	0	2	16	1
257.741027	0	2	16	2
258.391297	0	2	16	3
259.390631	0	2	16	4
260.823305	0	2	16	5
261.839537	0	2	16	6
262.356035	0	2	3	1
271.869319	0	2	3	2
272.469535	0	2	3	3
273.718841	0	2	3	4
274.901598	0	2	3	5
275.917862	0	2	3	6
276.434314	0	2	2	1
283.448502	0	2	2	2
284.218751	0	2	2	3
285.181410	0	2	2	4
286.647394	0	2	2	5
287.663651	0	2	2	6
288.180118	0	2	15	1
301.192149	0	2	15	2
302.042412	0	2	15	3
303.108317	0	2	15	4
304.474345	0	2	15	5
305.490389	0	2	15	6
306.007061	0	2	1	1
310.272223	0	2	1	2
311.372501	0	2	1	3
312.005118	0	2	1	4
313.804332	0	2	1	5
314.820595	0	2	1	6
315.337072	0	2	8	1
333.847113	0	2	8	2
334.347367	0	2	8	3
335.296793	0	2	8	4
336.779448	0	2	8	5
337.795705	0	2	8	6
338.311955	0	2	7	1
347.825449	0	2	7	2
348.475679	0	2	7	3
349.641646	0	2	7	4
350.907710	0	2	7	5
351.923972	0	2	7	6
352.440431	0	2	13	1
365.452469	0	2	13	2
366.052679	0	2	13	3
367.101839	0	2	13	4
368.484523	0	2	13	5
369.501013	0	2	13	6
370.017470	0	2	5	1
373.532678	0	2	5	2
374.382859	0	2	5	3
375.065841	0	2	5	4
376.815073	0	2	5	5
377.831379	0	2	5	6
378.347832	0	2	14	1
381.363209	0	2	14	2
382.133384	0	2	14	3
383.112993	0	2	14	4
384.562329	0	2	14	5
385.578590	0	2	14	6
386.095064	0	2	12	1
393.109229	0	2	12	2
393.659497	0	2	12	3
394.292319	0	2	12	4
396.091534	0	2	12	5
397.107787	0	2	12	6
397.624037	0	2	4	1
402.889075	0	2	4	2
403.469363	0	2	4	3
404.921844	0	2	4	4
405.904660	0	2	4	5
406.920701	0	2	4	6
407.437409	0	2	9	1
411.702568	0	2	9	2
412.802847	0	2	9	3
414.051921	0	2	9	4
415.234678	0	2	9	5
416.250720	0	2	9	6
