onset	duration	partner (1=human,2=computer)	trial type	event type
5.047910	0	1	11	1
23.591118	0	1	11	2
24.241331	0	1	11	3
25.007688	0	1	11	4
26.678198	0	1	11	5
27.689870	0	1	11	6
28.206335	0	1	15	1
41.218225	0	1	15	2
41.768450	0	1	15	3
42.501227	0	1	15	4
44.200438	0	1	15	5
45.216749	0	1	15	6
45.733214	0	1	9	1
49.248608	0	1	9	2
50.018851	0	1	9	3
50.831547	0	1	9	4
52.447454	0	1	9	5
53.463743	0	1	9	6
53.980172	0	1	3	1
56.995774	0	1	3	2
57.846001	0	1	3	3
58.461873	0	1	3	4
60.277706	0	1	3	5
61.294196	0	1	3	6
61.810655	0	1	1	1
67.075425	0	1	1	2
67.575671	0	1	1	3
68.091890	0	1	1	4
70.007687	0	1	1	5
71.023971	0	1	1	6
71.540226	0	1	2	1
81.053637	0	1	2	2
81.653861	0	1	2	3
82.220062	0	1	2	4
84.085867	0	1	2	5
85.101932	0	1	2	6
85.618598	0	1	14	1
89.883743	0	1	14	2
90.463984	0	1	14	3
91.050155	0	1	14	4
92.899306	0	1	14	5
93.915596	0	1	14	6
94.432067	0	1	5	1
101.446176	0	1	5	2
102.546423	0	1	5	3
103.429170	0	1	5	4
104.978014	0	1	5	5
105.994452	0	1	5	6
106.510986	0	1	16	1
110.026377	0	1	16	2
110.626628	0	1	16	3
111.259444	0	1	16	4
113.058612	0	1	16	5
114.074890	0	1	16	6
114.591140	0	1	10	1
124.104563	0	1	10	2
124.954806	0	1	10	3
125.553989	0	1	10	4
127.386498	0	1	10	5
128.402980	0	1	10	6
128.919429	0	1	7	1
141.931338	0	1	7	2
143.031588	0	1	7	3
143.747543	0	1	7	4
145.463414	0	1	7	5
146.479490	0	1	7	6
146.996070	0	1	8	1
165.506062	0	1	8	2
166.276266	0	1	8	3
166.855729	0	1	8	4
168.704884	0	1	8	5
169.721238	0	1	8	6
170.237640	0	1	12	1
173.253247	0	1	12	2
173.833510	0	1	12	3
174.353014	0	1	12	4
176.268811	0	1	12	5
177.285101	0	1	12	6
177.801355	0	1	13	1
184.815685	0	1	13	2
185.365914	0	1	13	3
186.365279	0	1	13	4
187.797920	0	1	13	5
188.814216	0	1	13	6
189.330681	0	1	6	1
194.595430	0	1	6	2
195.245678	0	1	6	3
195.844942	0	1	6	4
197.677451	0	1	6	5
198.693932	0	1	6	6
199.210299	0	1	4	1
203.475502	0	1	4	2
203.975736	0	1	4	3
204.758348	0	1	4	4
206.407590	0	1	4	5
207.424027	0	1	4	6
213.955013	0	2	16	1
218.220134	0	2	16	2
219.320453	0	2	16	3
220.269555	0	2	16	4
221.752177	0	2	16	5
222.768247	0	2	16	6
223.284876	0	2	3	1
226.800153	0	2	3	2
227.570395	0	2	3	3
228.366582	0	2	3	4
229.999148	0	2	3	5
231.015239	0	2	3	6
231.531717	0	2	13	1
244.543840	0	2	13	2
245.124062	0	2	13	3
245.843526	0	2	13	4
247.559394	0	2	13	5
248.575711	0	2	13	6
249.092145	0	2	11	1
254.356907	0	2	11	2
254.957148	0	2	11	3
255.539991	0	2	11	4
257.389144	0	2	11	5
258.405441	0	2	11	6
258.921915	0	2	12	1
277.431805	0	2	12	2
278.282078	0	2	12	3
278.881254	0	2	12	4
280.713735	0	2	12	5
281.730205	0	2	12	6
282.246668	0	2	1	1
289.260784	0	2	1	2
289.761009	0	2	1	3
290.260588	0	2	1	4
292.193048	0	2	1	5
293.209382	0	2	1	6
293.725831	0	2	6	1
296.741445	0	2	6	2
297.391698	0	2	6	3
298.007574	0	2	6	4
299.823425	0	2	6	5
300.839907	0	2	6	6
301.356359	0	2	8	1
310.869576	0	2	8	2
311.419815	0	2	8	3
312.019327	0	2	8	4
313.851820	0	2	8	5
314.867898	0	2	8	6
315.384498	0	2	9	1
328.396517	0	2	9	2
329.246783	0	2	9	3
329.929462	0	2	9	4
331.678651	0	2	9	5
332.694886	0	2	9	6
333.211388	0	2	15	1
336.226752	0	2	15	2
336.726904	0	2	15	3
337.310027	0	2	15	4
339.159180	0	2	15	5
340.175497	0	2	15	6
340.691981	0	2	4	1
350.205187	0	2	4	2
351.305469	0	2	4	3
351.938170	0	2	4	4
353.737165	0	2	4	5
354.753537	0	2	4	6
355.269980	0	2	10	1
359.535096	0	2	10	2
360.185365	0	2	10	3
360.834851	0	2	10	4
362.617360	0	2	10	5
363.633609	0	2	10	6
364.150076	0	2	2	1
382.660003	0	2	2	2
383.240238	0	2	2	3
383.909697	0	2	2	4
385.675549	0	2	2	5
386.691850	0	2	2	6
387.208287	0	2	14	1
390.723680	0	2	14	2
391.273917	0	2	14	3
392.056720	0	2	14	4
393.705949	0	2	14	5
394.722241	0	2	14	6
395.238484	0	2	5	1
402.252819	0	2	5	2
403.023101	0	2	5	3
403.569140	0	2	5	4
405.451617	0	2	5	5
406.467947	0	2	5	6
406.984411	0	2	7	1
412.249169	0	2	7	2
412.849450	0	2	7	3
413.448894	0	2	7	4
415.281388	0	2	7	5
416.297451	0	2	7	6
