onset	duration	partner (1=human,2=computer)	trial type	event type
5.031486	0	2	15	1
9.296418	0	2	15	2
9.946628	0	2	15	3
10.579693	0	2	15	4
12.378908	0	2	15	5
13.395135	0	2	15	6
13.911584	0	2	7	1
16.927153	0	2	7	2
17.477284	0	2	7	3
18.260221	0	2	7	4
19.909486	0	2	7	5
20.925699	0	2	7	6
21.442170	0	2	3	1
28.456286	0	2	3	2
29.036472	0	2	3	3
29.939237	0	2	3	4
31.471875	0	2	3	5
32.487925	0	2	3	6
33.004604	0	2	5	1
38.269374	0	2	5	2
38.869601	0	2	5	3
39.535740	0	2	5	4
41.301623	0	2	5	5
42.317892	0	2	5	6
42.834356	0	2	9	1
61.344286	0	2	9	2
62.194495	0	2	9	3
62.960507	0	2	9	4
64.626433	0	2	9	5
65.642703	0	2	9	6
66.159158	0	2	2	1
75.672375	0	2	2	2
76.442599	0	2	2	3
77.105360	0	2	2	4
78.871251	0	2	2	5
79.887278	0	2	2	6
80.403953	0	2	4	1
83.919367	0	2	4	2
84.419569	0	2	4	3
85.235723	0	2	4	4
86.851666	0	2	4	5
87.867691	0	2	4	6
88.384383	0	2	1	1
101.396314	0	2	1	2
102.496565	0	2	1	3
103.045889	0	2	1	4
104.928404	0	2	1	5
105.944646	0	2	1	6
106.461104	0	2	16	1
109.476690	0	2	16	2
110.326939	0	2	16	3
111.226221	0	2	16	4
112.758857	0	2	16	5
113.775121	0	2	16	6
114.291574	0	2	8	1
121.305701	0	2	8	2
121.955934	0	2	8	3
122.822007	0	2	8	4
124.387966	0	2	8	5
125.404178	0	2	8	6
125.920653	0	2	12	1
135.433875	0	2	12	2
136.034082	0	2	12	3
136.583633	0	2	12	4
138.466149	0	2	12	5
139.482400	0	2	12	6
139.998844	0	2	11	1
145.263617	0	2	11	2
146.033859	0	2	11	3
146.663302	0	2	11	4
148.462504	0	2	11	5
149.478741	0	2	11	6
149.994972	0	2	13	1
168.505075	0	2	13	2
169.055282	0	2	13	3
170.437960	0	2	13	4
171.487432	0	2	13	5
172.503624	0	2	13	6
173.020097	0	2	14	1
176.535505	0	2	14	2
177.635768	0	2	14	3
178.618121	0	2	14	4
180.067455	0	2	14	5
181.083864	0	2	14	6
181.600330	0	2	10	1
194.612228	0	2	10	2
195.112451	0	2	10	3
195.911969	0	2	10	4
197.544574	0	2	10	5
198.560806	0	2	10	6
199.077263	0	2	6	1
203.342380	0	2	6	2
203.922614	0	2	6	3
204.892030	0	2	6	4
206.358026	0	2	6	5
207.374256	0	2	6	6
213.905193	0	1	6	1
216.920770	0	1	6	2
217.471025	0	1	6	3
218.070503	0	1	6	4
219.903040	0	1	6	5
220.919319	0	1	6	6
221.435773	0	1	2	1
226.700525	0	1	2	2
227.800786	0	1	2	3
228.983235	0	1	2	4
230.232634	0	1	2	5
231.248879	0	1	2	6
231.765326	0	1	16	1
241.278541	0	1	16	2
241.928810	0	1	16	3
242.711324	0	1	16	4
244.360589	0	1	16	5
245.377038	0	1	16	6
245.893498	0	1	9	1
252.907621	0	1	9	2
253.507842	0	1	9	3
254.307088	0	1	9	4
255.939689	0	1	9	5
256.956147	0	1	9	6
257.472594	0	1	1	1
260.987842	0	1	1	2
261.838089	0	1	1	3
262.404331	0	1	1	4
264.270188	0	1	1	5
265.286434	0	1	1	6
265.802887	0	1	3	1
278.814801	0	1	3	2
279.585068	0	1	3	3
280.381113	0	1	3	4
282.013719	0	1	3	5
283.029949	0	1	3	6
283.546406	0	1	14	1
302.056338	0	1	14	2
302.636605	0	1	14	3
303.505990	0	1	14	4
305.071950	0	1	14	5
306.088190	0	1	14	6
306.604658	0	1	8	1
310.869778	0	1	8	2
311.370009	0	1	8	3
312.152797	0	1	8	4
313.802061	0	1	8	5
314.818308	0	1	8	6
315.334801	0	1	4	1
318.850194	0	1	4	2
319.450423	0	1	4	3
320.399812	0	1	4	4
321.882467	0	1	4	5
322.898719	0	1	4	6
323.415176	0	1	10	1
327.680311	0	1	10	2
328.530599	0	1	10	3
329.213265	0	1	10	4
330.962498	0	1	10	5
331.978539	0	1	10	6
332.495190	0	1	11	1
345.507127	0	1	11	2
346.277371	0	1	11	3
347.056740	0	1	11	4
348.706006	0	1	11	5
349.722251	0	1	11	6
350.238696	0	1	5	1
353.254292	0	1	5	2
354.354564	0	1	5	3
355.187111	0	1	5	4
356.786392	0	1	5	5
357.802413	0	1	5	6
358.319081	0	1	15	1
376.829021	0	1	15	2
377.409309	0	1	15	3
378.312004	0	1	15	4
379.844644	0	1	15	5
380.860875	0	1	15	6
381.377343	0	1	12	1
388.391434	0	1	12	2
388.941690	0	1	12	3
389.707833	0	1	12	4
391.373751	0	1	12	5
392.389993	0	1	12	6
392.906459	0	1	7	1
398.171214	0	1	7	2
398.671460	0	1	7	3
399.954095	0	1	7	4
401.103526	0	1	7	5
402.119891	0	1	7	6
402.636229	0	1	13	1
412.149434	0	1	13	2
412.799707	0	1	13	3
413.599094	0	1	13	4
415.231697	0	1	13	5
416.247945	0	1	13	6
