onset	duration	partner (1=human,2=computer)	trial type	event type
5.047907	0	1	10	1
8.579976	0	1	10	2
9.350161	0	1	10	3
10.313731	0	1	10	4
11.800299	0	1	10	5
12.812006	0	1	10	6
13.328408	0	1	9	1
26.340366	0	1	9	2
27.190598	0	1	9	3
27.856700	0	1	9	4
29.622598	0	1	9	5
30.638793	0	1	9	6
31.155222	0	1	2	1
35.420139	0	1	2	2
36.070302	0	1	2	3
36.803368	0	1	2	4
38.502616	0	1	2	5
39.518879	0	1	2	6
40.035341	0	1	5	1
43.050934	0	1	5	2
44.151172	0	1	5	3
44.900434	0	1	5	4
46.583029	0	1	5	5
47.599253	0	1	5	6
48.115718	0	1	7	1
57.628929	0	1	7	2
58.179164	0	1	7	3
59.011926	0	1	7	4
60.611215	0	1	7	5
61.627481	0	1	7	6
62.143913	0	1	11	1
69.158046	0	1	11	2
69.658274	0	1	11	3
70.474891	0	1	11	4
72.090373	0	1	11	5
73.106607	0	1	11	6
73.623051	0	1	4	1
92.132989	0	1	4	2
92.713226	0	1	4	3
93.865891	0	1	4	4
95.148620	0	1	4	5
96.164837	0	1	4	6
96.681090	0	1	6	1
101.946062	0	1	6	2
102.546318	0	1	6	3
103.162270	0	1	6	4
104.978153	0	1	6	5
105.994576	0	1	6	6
106.511048	0	1	1	1
125.020906	0	1	1	2
126.121138	0	1	1	3
126.653893	0	1	1	4
128.553082	0	1	1	5
129.569304	0	1	1	6
130.085760	0	1	3	1
137.099883	0	1	3	2
137.950130	0	1	3	3
138.616144	0	1	3	4
140.382041	0	1	3	5
141.398306	0	1	3	6
141.914765	0	1	14	1
146.179677	0	1	14	2
146.949853	0	1	14	3
147.612829	0	1	14	4
149.378726	0	1	14	5
150.395020	0	1	14	6
150.911477	0	1	13	1
160.424684	0	1	13	2
160.924916	0	1	13	3
161.540922	0	1	13	4
163.356805	0	1	13	5
164.373245	0	1	13	6
164.889704	0	1	15	1
168.405080	0	1	15	2
168.955286	0	1	15	3
169.671518	0	1	15	4
171.387435	0	1	15	5
172.403513	0	1	15	6
172.920101	0	1	16	1
178.184861	0	1	16	2
178.765097	0	1	16	3
179.634523	0	1	16	4
181.200490	0	1	16	5
182.216699	0	1	16	6
182.733186	0	1	12	1
185.748552	0	1	12	2
186.348693	0	1	12	3
186.915188	0	1	12	4
188.781054	0	1	12	5
189.797299	0	1	12	6
190.313741	0	1	8	1
203.325674	0	1	8	2
203.975919	0	1	8	3
204.675305	0	1	8	4
206.407883	0	1	8	5
207.424174	0	1	8	6
213.955034	0	2	1	1
216.970719	0	2	1	2
217.551011	0	2	1	3
218.103793	0	2	1	4
219.986320	0	2	1	5
221.002546	0	2	1	6
221.519006	0	2	8	1
225.784080	0	2	8	2
226.334324	0	2	8	3
226.917189	0	2	8	4
228.766389	0	2	8	5
229.782644	0	2	8	6
230.298911	0	2	4	1
233.814388	0	2	4	2
234.314551	0	2	4	3
234.980947	0	2	4	4
236.746845	0	2	4	5
237.763084	0	2	4	6
238.279335	0	2	9	1
247.792706	0	2	9	2
248.892957	0	2	9	3
249.675592	0	2	9	4
251.324865	0	2	9	5
252.341084	0	2	9	6
252.857335	0	2	11	1
258.122311	0	2	11	2
258.722539	0	2	11	3
259.371834	0	2	11	4
261.154400	0	2	11	5
262.170834	0	2	11	6
262.687293	0	2	3	1
275.699213	0	2	3	2
276.469450	0	2	3	3
277.248790	0	2	3	4
278.898061	0	2	3	5
279.914343	0	2	3	6
280.430802	0	2	5	1
287.444926	0	2	5	2
288.095180	0	2	5	3
288.794583	0	2	5	4
290.527161	0	2	5	5
291.543419	0	2	5	6
292.059897	0	2	16	1
310.569821	0	2	16	2
311.420055	0	2	16	3
312.286057	0	2	16	4
313.852021	0	2	16	5
314.868037	0	2	16	6
315.384581	0	2	6	1
319.649816	0	2	6	2
320.300066	0	2	6	3
321.132802	0	2	6	4
322.732088	0	2	6	5
323.748097	0	2	6	6
324.264694	0	2	12	1
329.529540	0	2	12	2
330.079791	0	2	12	3
331.345752	0	2	12	4
332.511853	0	2	12	5
333.528080	0	2	12	6
334.044478	0	2	13	1
337.060126	0	2	13	2
337.660388	0	2	13	3
338.259870	0	2	13	4
340.092414	0	2	13	5
341.108634	0	2	13	6
341.625113	0	2	7	1
351.138233	0	2	7	2
351.908467	0	2	7	3
352.604598	0	2	7	4
354.337167	0	2	7	5
355.353425	0	2	7	6
355.869893	0	2	10	1
362.884013	0	2	10	2
363.734260	0	2	10	3
364.500105	0	2	10	4
366.166038	0	2	10	5
367.182437	0	2	10	6
367.698901	0	2	14	1
386.208822	0	2	14	2
387.309090	0	2	14	3
388.058340	0	2	14	4
389.740934	0	2	14	5
390.757158	0	2	14	6
391.273615	0	2	2	1
394.788877	0	2	2	2
395.369051	0	2	2	3
396.088521	0	2	2	4
397.804435	0	2	2	5
398.820873	0	2	2	6
399.337327	0	2	15	1
412.349266	0	2	15	2
412.849509	0	2	15	3
413.515769	0	2	15	4
415.281667	0	2	15	5
416.297596	0	2	15	6
