onset	duration	partner (1=human,2=computer)	trial type	event type
5.031334	0	2	2	1
8.546879	0	2	2	2
9.197154	0	2	2	3
10.163173	0	2	2	4
11.629188	0	2	2	5
12.645393	0	2	2	6
13.161734	0	2	4	1
16.177260	0	2	4	2
16.947398	0	2	4	3
17.860327	0	2	4	4
19.376327	0	2	4	5
20.392307	0	2	4	6
20.908912	0	2	10	1
30.422082	0	2	10	2
31.522255	0	2	10	3
32.504980	0	2	10	4
33.954331	0	2	10	5
34.970524	0	2	10	6
35.486969	0	2	9	1
39.752115	0	2	9	2
40.352310	0	2	9	3
41.201770	0	2	9	4
42.784414	0	2	9	5
43.800486	0	2	9	6
44.317082	0	2	3	1
57.328977	0	2	3	2
57.909174	0	2	3	3
58.811998	0	2	3	4
60.344659	0	2	3	5
61.360869	0	2	3	6
61.877336	0	2	13	1
67.142071	0	2	13	2
67.692297	0	2	13	3
68.808741	0	2	13	4
70.124405	0	2	13	5
71.140611	0	2	13	6
71.657089	0	2	1	1
78.671201	0	2	1	2
79.521438	0	2	1	3
80.137522	0	2	1	4
81.953420	0	2	1	5
82.969621	0	2	1	6
83.486010	0	2	14	1
101.995986	0	2	14	2
102.496221	0	2	14	3
103.478963	0	2	14	4
104.928318	0	2	14	5
105.944415	0	2	14	6
106.460853	0	2	16	1
113.475119	0	2	16	2
114.325338	0	2	16	3
115.641678	0	2	16	4
116.757343	0	2	16	5
117.773307	0	2	16	6
118.289999	0	2	6	1
127.803204	0	2	6	2
128.383437	0	2	6	3
129.202900	0	2	6	4
130.818866	0	2	6	5
131.835062	0	2	6	6
132.351320	0	2	7	1
135.866929	0	2	7	2
136.467185	0	2	7	3
137.516535	0	2	7	4
138.899244	0	2	7	5
139.915440	0	2	7	6
140.431906	0	2	11	1
158.941824	0	2	11	2
159.712086	0	2	11	3
160.391482	0	2	11	4
162.140738	0	2	11	5
163.156937	0	2	11	6
163.673178	0	2	15	1
167.938529	0	2	15	2
168.438769	0	2	15	3
169.288228	0	2	15	4
170.870870	0	2	15	5
171.887076	0	2	15	6
172.403319	0	2	5	1
175.419114	0	2	5	2
175.969337	0	2	5	3
176.752091	0	2	5	4
178.401382	0	2	5	5
179.417652	0	2	5	6
179.934100	0	2	8	1
192.946040	0	2	8	2
194.046281	0	2	8	3
195.678398	0	2	8	4
196.477959	0	2	8	5
197.494371	0	2	8	6
198.010819	0	2	12	1
203.275583	0	2	12	2
203.925834	0	2	12	3
204.591971	0	2	12	4
206.357887	0	2	12	5
207.374083	0	2	12	6
213.905012	0	1	12	1
217.420448	0	1	12	2
217.920702	0	1	12	3
218.753424	0	1	12	4
220.352730	0	1	12	5
221.368937	0	1	12	6
221.885413	0	1	1	1
231.398598	0	1	1	2
232.048818	0	1	1	3
232.631697	0	1	1	4
234.480922	0	1	1	5
235.497085	0	1	1	6
236.013576	0	1	2	1
249.025513	0	1	2	2
249.625758	0	1	2	3
250.375208	0	1	2	4
252.057820	0	1	2	5
253.074022	0	1	2	6
253.590481	0	1	3	1
258.855246	0	1	3	2
259.955476	0	1	3	3
260.854747	0	1	3	4
262.387408	0	1	3	5
263.403576	0	1	3	6
263.920025	0	1	14	1
266.935530	0	1	14	2
267.705787	0	1	14	3
268.768473	0	1	14	4
270.134524	0	1	14	5
271.150746	0	1	14	6
271.667204	0	1	8	1
278.681332	0	1	8	2
279.531609	0	1	8	3
280.630835	0	1	8	4
281.963563	0	1	8	5
282.979521	0	1	8	6
283.496106	0	1	4	1
302.006123	0	1	4	2
302.586360	0	1	4	3
303.405802	0	1	4	4
305.021767	0	1	4	5
306.037996	0	1	4	6
306.554427	0	1	13	1
310.819334	0	1	13	2
311.369511	0	1	13	3
312.835707	0	1	13	4
313.801889	0	1	13	5
314.818096	0	1	13	6
315.334554	0	1	10	1
318.849954	0	1	10	2
319.500224	0	1	10	3
320.432913	0	1	10	4
321.932252	0	1	10	5
322.948433	0	1	10	6
323.464750	0	1	9	1
328.729456	0	1	9	2
329.579638	0	1	9	3
330.862446	0	1	9	4
332.011900	0	1	9	5
333.028098	0	1	9	6
333.544549	0	1	15	1
336.560137	0	1	15	2
337.140387	0	1	15	3
338.542759	0	1	15	4
339.575584	0	1	15	5
340.591982	0	1	15	6
341.108456	0	1	5	1
348.122575	0	1	5	2
348.672809	0	1	5	3
349.888807	0	1	5	4
351.104906	0	1	5	5
352.121114	0	1	5	6
352.637579	0	1	11	1
356.902663	0	1	11	2
358.002946	0	1	11	3
358.702229	0	1	11	4
360.434826	0	1	11	5
361.451029	0	1	11	6
361.967271	0	1	7	1
380.477400	0	1	7	2
380.977671	0	1	7	3
382.326957	0	1	7	4
383.409767	0	1	7	5
384.425948	0	1	7	6
384.942421	0	1	6	1
397.954340	0	1	6	2
398.724639	0	1	6	3
399.453985	0	1	6	4
401.153258	0	1	6	5
402.169232	0	1	6	6
402.685833	0	1	16	1
412.199119	0	1	16	2
412.799386	0	1	16	3
413.882042	0	1	16	4
415.231430	0	1	16	5
416.247651	0	1	16	6
